Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,580.0,0.0,0.0,0.228,0.0,385.5,-1.2,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
0.1,580.0,0.0,0.0,0.24102,0.0,385.5,-1.16683,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
0.2,580.0,0.0,0.0,0.23498,0.0,385.5,-1.11683,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
0.3,580.0,0.0,0.0,0.241,0.0,385.5,-1.13317,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
0.4,580.0,0.0,0.0,0.261,0.0,385.5,-1.18318,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
0.5,580.0,0.0,0.0,0.24201,0.0,385.5,-1.13364,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
0.6,580.0,0.0,0.0,0.26704,0.0,385.5,-1.03364,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
0.7,580.0,0.0,0.0,0.24893,0.0,385.5,-1.03318,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
0.8,580.0,0.0,0.0,0.215,0.0,385.5,-1.08318,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
0.9,580.0,0.0,0.0,0.23401,0.0,385.5,-1.13317,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
1.0,580.0,0.0,0.0,0.27403,0.0,385.5,-1.18316,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
1.1,580.0,0.0,0.0,0.26196,0.0,385.5,-1.2,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
1.2,580.0,0.0,0.0,0.248,0.0,385.5,-1.2,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
1.3,580.0,0.0,0.0,0.26093,0.0,385.5,-1.06731,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
1.4,580.0,0.0,0.0,0.21644,0.0,385.5,-0.86733,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
1.5,580.0,0.0,0.0,0.20097,0.0,385.5,-0.83317,19.0,19.0,74.4,0.0,0.0,0.0,1,17.0,13.5,23.5047
