Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,525.0,0.0,0.0,-0.31,0.0,390.0,-10.4,11.0,11.0,84.4,2.96,4160.0,0,1,7.5,10.0,12.34
0.1,525.0,0.0,0.0,-0.31,0.0,390.03,-11.2,11.0,11.0,84.4,2.96,4160.0,0,1,7.5,10.0,12.34
0.2,525.0,0.0,0.0,-0.3,0.0,390.08,-12.45,11.0,11.0,84.4,2.96,4160.0,0,1,7.5,10.0,12.34
0.3,525.0,0.0,0.0,-0.33,0.0,390.04,-12.61,11.0,11.0,84.4,2.96,4256.96,0,1,7.5,10.0,12.34
0.4,525.0,0.0,0.0,-0.33,0.0,389.94,-12.16,11.0,11.0,84.4,3.96,4356.95,0,1,7.5,10.0,12.34
0.5,525.0,0.0,0.0,-0.32,0.0,389.9,-12.8,11.0,11.0,84.4,3.96,4476.33,0,1,7.5,10.0,12.34
0.6,525.0,0.0,0.0,-0.35,0.0,389.9,-14.05,11.0,11.0,84.4,3.96,4596.32,0,1,7.5,10.0,12.34
0.7,525.0,0.0,0.0,-0.34,0.0,389.84,-13.92,11.0,11.0,84.4,3.96,4696.93,0,1,7.5,10.0,12.34
0.8,525.0,0.0,0.0,-0.3,0.0,389.74,-13.02,11.0,11.0,84.4,3.96,4796.92,0,1,7.5,10.0,12.34
0.9,525.0,0.0,0.0,-0.32,0.0,389.73,-13.47,11.0,11.0,84.4,3.96,4896.92,0,1,7.5,10.0,12.34
1.0,525.0,0.0,0.0,-0.36,0.0,389.78,-14.67,11.0,11.0,84.4,3.96,4996.91,0,1,7.5,10.0,12.34
1.1,525.0,0.0,0.0,-0.32,0.0,389.74,-14.81,11.0,11.0,84.4,3.96,5096.9,0,1,7.5,10.0,12.34
1.2,525.0,0.0,0.0,-0.36,0.0,389.64,-14.36,11.0,11.0,84.4,3.96,5196.89,0,1,7.5,10.0,12.34
1.3,525.0,0.0,0.0,-0.36,0.0,389.63,-14.55,11.0,11.0,84.4,3.96,5316.26,0,1,7.5,10.0,12.34
1.4,525.0,0.0,0.0,-0.32,0.0,389.68,-15.1,11.0,11.0,84.4,3.96,5436.26,0,1,7.5,10.0,12.34
1.5,525.0,0.0,0.0,-0.35,0.0,389.64,-15.07,11.0,11.0,84.4,3.96,5536.88,0,1,7.5,10.0,12.34
1.6,525.0,0.0,0.0,-0.33,0.0,389.54,-14.72,11.0,11.0,84.4,5.15,5636.87,0,1,7.5,10.0,12.34
1.7,525.0,0.0,0.0,-0.32,0.0,389.5,-15.18,11.0,11.0,84.4,5.25,5736.87,0,1,7.5,10.0,12.34
1.8,525.0,0.0,0.0,-0.34,0.0,389.5,-16.08,11.0,11.0,84.4,5.35,5836.86,0,1,7.5,10.0,12.34
1.9,525.0,0.0,0.0,-0.34,0.0,389.47,-16.27,11.0,11.0,84.4,5.45,5936.86,0,1,7.5,10.0,12.34
2.0,525.0,0.0,0.0,-0.26,0.0,389.42,-16.07,11.0,11.0,84.4,5.55,6036.85,0,1,7.5,10.0,12.34
2.1,525.0,0.0,0.0,-0.3,0.0,389.37,-16.39,11.0,11.0,84.4,5.65,6156.21,0,1,7.5,10.0,12.34
2.2,525.0,0.0,0.0,-0.33,0.0,389.32,-16.99,11.0,11.0,84.4,5.75,6276.2,0,1,7.5,10.0,12.34
2.3,525.0,0.0,0.0,-0.34,0.0,389.27,-17.17,11.0,11.0,84.4,5.85,6376.83,0,1,7.5,10.0,12.34
2.4,525.0,0.0,0.0,-0.34,0.0,389.22,-17.12,11.0,11.0,84.4,5.95,6476.82,0,1,7.5,10.0,12.34
2.5,525.0,0.0,0.0,-0.29,0.0,389.2,-17.49,11.0,11.0,84.4,6.05,6576.82,0,1,7.5,10.0,12.34
2.6,525.0,0.0,0.0,-0.3,0.0,389.2,-18.09,11.0,11.0,84.4,6.08,6676.81,0,1,7.5,10.0,12.34
2.7,525.0,0.0,0.0,-0.32,0.0,389.17,-18.33,11.0,11.0,84.4,6.08,6776.81,0,1,7.5,10.0,12.34
2.8,525.0,0.0,0.0,-0.34,0.0,389.12,-18.38,11.0,11.0,84.4,6.08,6876.8,0,1,7.5,10.0,12.34
2.9,525.0,0.0,0.0,-0.34,0.0,389.07,-18.63,11.0,11.0,84.4,6.08,6938.07,0,1,7.5,10.0,12.34
3.0,525.0,0.0,0.0,-0.3,0.0,389.02,-18.98,11.0,11.0,84.4,6.08,6998.07,0,1,7.5,10.0,12.34
3.1,525.0,0.0,0.0,-0.31,0.0,388.97,-19.13,11.0,11.0,84.4,6.08,7000.0,0,1,7.5,10.0,12.34
3.2,525.0,0.0,0.0,-0.31,0.0,388.92,-19.18,11.0,11.0,84.4,6.08,7000.0,0,1,7.5,10.0,12.34
3.3,525.0,0.0,0.0,-0.31,0.0,388.9,-19.23,11.0,11.0,84.4,6.08,7000.0,0,1,7.5,10.0,12.34
3.4,525.0,0.0,0.0,-0.3,0.0,388.9,-19.28,11.0,11.0,84.4,6.08,7000.0,0,1,7.5,10.0,12.34
3.5,525.0,0.0,0.0,-0.31,0.0,388.9,-19.3,11.0,11.0,84.4,6.08,7000.0,0,1,7.5,10.0,12.34
3.6,525.0,0.0,0.0,-0.31,0.0,388.9,-19.3,11.0,11.0,84.4,7.0,7000.0,0,1,7.5,10.0,12.34
3.7,525.0,0.0,0.0,-0.3,0.0,388.9,-19.33,11.0,11.0,84.4,7.0,7000.0,0,1,7.5,10.0,12.34
3.8,525.0,0.0,0.0,-0.33,0.0,388.9,-19.38,11.0,11.0,84.4,7.0,7000.0,0,1,7.5,10.0,12.34
3.9,525.0,0.0,0.0,-0.33,0.0,388.9,-19.37,11.0,11.0,84.4,7.0,7000.0,0,1,7.5,10.0,12.34
4.0,525.0,0.0,0.0,-0.32,0.0,388.9,-19.32,11.0,11.0,84.4,7.0,7000.0,0,1,7.5,10.0,12.34
4.1,525.0,0.0,0.0,-0.28,0.0,388.9,-19.3,11.0,11.0,84.4,7.0,6980.66,0,1,7.5,10.0,12.34
4.2,525.0,0.0,0.0,-0.32,0.0,388.9,-19.3,11.0,11.0,84.4,7.0,6960.66,0,1,7.5,10.0,12.34
4.3,525.0,0.0,0.0,-0.33,0.0,388.9,-19.27,11.0,11.0,84.4,7.0,6921.51,0,1,7.5,10.0,12.34
4.4,525.0,0.0,0.0,-0.32,0.0,388.9,-19.22,11.0,11.0,84.4,7.0,6881.72,0,1,7.5,10.0,12.34
4.5,525.0,0.0,0.0,-0.33,0.0,388.9,-19.17,11.0,11.0,84.4,7.0,6880.0,0,1,7.5,10.0,12.34
4.6,525.0,0.0,0.0,-0.33,0.0,388.9,-19.12,11.0,11.0,84.4,6.92,6880.0,0,1,7.5,10.0,12.34
4.7,525.0,0.0,0.0,-0.33,0.0,388.9,-19.1,11.0,11.0,84.4,6.92,6841.73,0,1,7.5,10.0,12.34
4.8,525.0,0.0,0.0,-0.33,0.0,388.9,-19.1,11.0,11.0,84.4,6.92,6801.73,0,1,7.5,10.0,12.34
4.9,525.0,0.0,0.0,-0.31,0.0,388.9,-19.04,11.0,11.0,84.4,6.92,6780.87,0,1,7.5,10.0,12.34
5.0,525.0,0.0,0.0,-0.35,0.0,388.9,-18.94,11.0,11.0,84.4,6.92,6760.87,0,1,7.5,10.0,12.34
5.1,525.0,0.0,0.0,-0.27,0.0,388.9,-18.87,11.0,11.0,84.4,6.92,6721.74,0,1,7.5,10.0,12.34
5.2,525.0,0.0,0.0,-0.34,0.0,388.9,-18.82,11.0,11.0,84.4,6.92,6681.74,0,1,7.5,10.0,12.34
5.3,525.0,0.0,0.0,-0.29,0.0,388.9,-18.7,11.0,11.0,84.4,6.92,6660.87,0,1,7.5,10.0,12.34
5.4,525.0,0.0,0.0,-0.29,0.0,388.9,-18.55,11.0,11.0,84.4,6.92,6640.87,0,1,7.5,10.0,12.34
5.5,525.0,0.0,0.0,-0.35,0.0,388.9,-18.5,11.0,11.0,84.4,6.92,6620.87,0,1,7.5,10.0,12.34
5.6,525.0,0.0,0.0,-0.32,0.0,388.9,-18.5,11.0,11.0,84.4,6.68,6600.88,0,1,7.5,10.0,12.34
5.7,525.0,0.0,0.0,-0.35,0.0,388.9,-18.47,11.0,11.0,84.4,6.68,6580.88,0,1,7.5,10.0,12.34
5.8,525.0,0.0,0.0,-0.27,0.0,388.9,-18.42,11.0,11.0,84.4,6.68,6560.88,0,1,7.5,10.0,12.34
5.9,525.0,0.0,0.0,-0.33,0.0,388.9,-18.37,11.0,11.0,84.4,6.68,6540.88,0,1,7.5,10.0,12.34
6.0,525.0,0.0,0.0,-0.33,0.0,388.9,-18.32,11.0,11.0,84.4,6.68,6520.88,0,1,7.5,10.0,12.34
6.1,525.0,0.0,0.0,-0.33,0.0,388.9,-18.27,11.0,11.0,84.4,6.68,6500.88,0,1,7.5,10.0,12.34
6.2,525.0,0.0,0.0,-0.33,0.0,388.9,-18.22,11.0,11.0,84.4,6.68,6480.88,0,1,7.5,10.0,12.34
6.3,525.0,0.0,0.0,-0.31,0.0,388.9,-18.14,11.0,11.0,84.4,6.68,6460.88,0,1,7.5,10.0,12.34
6.4,525.0,0.0,0.0,-0.37,0.0,388.9,-18.04,11.0,11.0,84.4,6.68,6440.89,0,1,7.5,10.03,12.34
6.5,525.0,0.0,0.0,-0.33,0.0,388.9,-18.0,11.0,11.0,84.4,6.68,6420.89,0,1,7.5,10.08,12.34
6.6,524.99,0.0,0.0,-0.31,0.0,388.9,-18.0,11.0,11.0,84.4,6.52,6400.89,0,1,7.5,10.13,12.34
6.7,524.96,0.0,0.0,-0.31,0.0,388.9,-17.97,11.0,11.0,84.4,6.52,6380.89,0,1,7.5,10.18,12.34
6.8,524.94,0.0,0.0,-0.32,0.0,388.9,-17.92,11.0,11.0,84.4,6.52,6360.89,0,1,7.5,10.23,12.34
6.9,524.92,0.0,0.0,-0.33,0.0,388.9,-17.93,11.0,11.0,84.4,6.52,6340.89,0,1,7.5,10.28,12.34
7.0,524.89,0.0,0.0,-0.29,0.0,388.9,-17.98,11.0,11.0,84.4,6.52,6320.89,0,1,7.5,10.33,12.34
7.1,524.87,0.0,0.0,-0.3,0.0,388.9,-17.87,11.0,11.0,84.4,6.52,6320.0,0,1,7.5,10.38,12.34
7.2,524.85,0.0,0.0,-0.34,0.0,388.9,-17.67,11.0,11.0,84.4,6.52,6320.0,0,1,7.5,10.43,12.34
7.3,524.82,0.0,0.0,-0.35,0.0,388.93,-17.57,11.0,11.0,84.4,6.52,6300.9,0,1,7.5,10.48,12.34
