Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,521.0,0.0,0.0,-0.108,0.0,388.1,-1.3,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
0.1,521.0,0.0,0.0,-0.09862,0.0,388.1,-1.3,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
0.2,521.0,0.0,0.0,-0.11609,0.0,388.1,-1.29807,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
0.3,521.0,0.0,0.0,-0.12928,0.0,388.1,-1.24808,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
0.4,521.0,0.0,0.0,-0.108,0.0,388.1,-1.20191,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
0.5,521.0,0.0,0.0,-0.12676,0.0,388.1,-1.25192,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
0.6,521.0,0.0,0.0,-0.148,0.0,388.09807,-1.31351,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
0.7,521.0,0.0,1.0,-0.148,0.0,388.04807,-1.66349,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
0.8,521.0,0.0,1.33392,-0.13862,0.0,388.0,-2.00193,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
0.9,521.0,0.0,2.0,-0.09987,0.0,388.0,-2.05193,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.0,521.0,0.0,1.16617,-0.068,0.0,388.0,-2.09807,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.1,521.0,0.0,1.33325,-0.1055,0.0,388.0,-2.04807,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.2,521.0,2.80129,1.83375,-0.13862,0.0,388.0,-1.99613,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.3,521.0,5.90034,3.33292,-0.15613,0.0,388.0,-1.89614,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.4,521.0,10.32714,5.66783,-0.15987,0.0,388.0,-1.81158,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.5,521.0,21.60254,7.83308,-0.19365,0.0,388.0,-2.11155,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.6,521.0,23.175,17.16875,-0.35241,0.0,387.99808,-2.41728,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.7,521.0,24.80897,31.83042,-0.55022,0.0,387.94807,-2.86735,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.8,521.0,25.86309,41.16733,-0.70351,0.0,387.89807,-3.32709,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
1.9,521.0,31.21946,48.33292,-0.81164,0.0,387.84807,-4.02698,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.0,521.0,31.1,58.003,-0.97039,0.0,387.79808,-4.7288,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.1,521.0,30.67677,67.66584,-1.03787,0.0,387.74808,-5.47884,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.2,521.0,29.07988,70.66792,-1.006,0.0,387.69807,-6.2154,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.3,521.0,26.58863,72.0,-1.04255,0.0,387.64807,-6.61544,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.4,521.0,21.42938,70.83392,-1.10274,0.0,387.6,-6.99807,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.5,521.0,19.46386,66.49975,-0.96555,0.0,387.6,-6.94807,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.6,521.0,16.86479,60.332,-0.76725,0.0,387.60192,-6.87888,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.7,521.0,13.96238,54.0,-0.80226,0.0,387.65192,-6.32885,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.8,521.0,13.25,46.66625,-0.69815,0.0,387.70193,-5.77882,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
2.9,521.0,13.1,37.16733,-0.508,0.0,387.75193,-5.22883,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
3.0,521.0,12.925,31.16625,-0.42359,0.0,387.80193,-4.68075,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.67834
3.1,521.0,12.925,25.66667,-0.34675,0.0,387.85193,-4.18075,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.69501
3.2,521.0,13.1,21.4985,-0.1805,0.0,387.9,-3.68652,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.71168
3.3,521.0,13.25,18.835,0.09671,0.0,387.9,-3.33651,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.72835
3.4,521.0,14.5848,14.33358,0.13248,0.0,387.9,-2.99228,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.74502
3.5,521.0,17.28606,13.66692,0.14627,0.0,387.9,-2.79229,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.76169
3.6,521.0,21.504,11.83217,0.22875,0.0,387.9,-2.60963,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.77837
3.7,521.0,25.025,12.166,0.11025,0.0,387.9,-2.85963,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.79504
3.8,521.0,25.76477,18.0035,-0.11366,0.0,387.89808,-3.1154,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.81171
3.9,521.0,25.825,21.333,-0.25365,0.0,387.84807,-3.5154,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.82838
4.0,521.0,25.65,23.33358,-0.38427,0.0,387.8,-3.90963,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.83475
4.1,521.0,25.4018,27.66583,-0.448,0.0,387.8,-4.15964,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.81808
4.2,521.0,25.35,29.999,-0.50325,0.0,387.8,-4.40965,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.80141
4.3,521.0,25.175,30.99775,-0.51076,0.0,387.8,-4.65964,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.78473
4.4,521.0,24.9,31.66625,-0.48457,0.0,387.79808,-4.9077,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.76806
4.5,521.0,25.025,33.33333,-0.51756,0.0,387.74808,-5.10769,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.75139
4.6,521.0,24.62657,34.16767,-0.54458,0.0,387.7,-5.29616,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.73472
4.7,521.0,23.43712,33.83333,-0.54942,0.0,387.7,-5.19615,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.71805
4.8,521.0,21.84302,32.66633,-0.49862,0.0,387.7,-5.09421,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.70138
4.9,521.0,20.80369,32.33308,-0.45986,0.0,387.7,-4.94422,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6847
5.0,521.0,18.5815,29.6675,-0.40924,0.0,387.70193,-4.7846,20.0,21.0,78.5,0.0,0,0.0,1,25.5,26.0,32.6732
