Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,512.0,0.0,0.0,-0.04,0.0,390.5,-9.7,6.0,6.0,85.8,1.88,3120.0,0,1,3.0,5.0,10.0
0.1,512.0,0.0,0.0,-0.04,0.0,390.5,-9.7,6.0,6.0,85.8,1.88,3120.0,0,1,3.0,5.0,10.0
0.2,512.0,0.0,0.0,-0.05,0.0,390.5,-9.7,6.0,6.0,85.8,1.88,3170.99,0,1,3.0,5.0,10.0
0.3,512.0,0.0,0.0,-0.04,0.0,390.5,-10.05,6.0,6.0,85.8,1.88,3270.98,0,1,3.0,5.0,10.0
0.4,512.0,0.0,0.0,-0.04,0.0,390.5,-10.4,6.0,6.0,85.8,2.72,3432.14,0,1,3.0,5.0,10.0
0.5,512.0,0.0,0.0,-0.04,0.0,390.5,-10.75,6.0,6.0,85.75,2.72,3652.12,0,1,3.0,5.0,10.0
0.6,512.0,0.0,0.0,-0.05,0.0,390.5,-11.1,6.0,6.0,85.7,2.72,3760.0,0,1,3.0,5.0,10.0
0.7,512.0,0.0,0.0,-0.04,0.0,390.3,-10.95,6.0,6.0,85.7,2.72,3760.0,0,1,3.0,5.0,10.0
0.8,512.0,0.0,0.0,-0.04,0.0,390.1,-10.81,6.0,6.0,85.7,2.72,3810.95,0,1,3.0,5.0,10.0
0.9,512.0,0.0,0.0,-0.06,0.0,390.2,-11.26,6.0,6.0,85.7,2.72,3910.94,0,1,3.0,5.0,10.0
1.0,512.0,0.0,0.0,-0.06,0.0,390.3,-11.7,6.0,6.0,85.7,2.72,4010.94,0,1,3.0,5.0,10.0
1.1,512.0,0.0,0.0,-0.05,0.0,390.2,-11.6,6.0,6.0,85.7,2.72,4110.93,0,1,3.0,5.0,10.0
