Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,574.0,0.0,0.0,-0.03,0.0,391.4,-2.2,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.5,24.5
0.1,574.0,0.0,0.0,0.0,0.0,391.4,-2.21,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.5,24.5
0.2,574.0,0.0,0.0,-0.01,0.0,391.4,-2.26,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.5,24.5
0.3,574.0,0.0,0.0,-0.03,0.0,391.4,-2.3,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.5,24.5
0.4,574.0,0.0,0.0,-0.03,0.0,391.4,-2.3,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.5,24.5
0.5,574.0,0.0,0.0,-0.01,0.0,391.4,-2.3,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.5,24.5
0.6,574.0,0.0,0.0,-0.01,0.0,391.4,-2.3,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.45,24.5
0.7,574.0,0.0,0.0,-0.03,0.0,391.4,-2.31,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.4,24.5
0.8,574.0,0.0,0.38,-0.01,0.0,391.4,-2.36,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.35,24.5
0.9,574.0,0.0,0.12,-0.01,0.0,391.4,-2.37,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.3,24.5
1.0,574.0,0.0,0.38,0.01,0.0,391.4,-2.27,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.25,24.5
1.1,574.0,0.0,0.0,-0.02,0.0,391.4,-2.21,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.2,24.5
1.2,574.0,0.0,0.0,-0.03,0.0,391.4,-2.26,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.15,24.5
1.3,574.0,0.0,0.0,-0.01,0.0,391.4,-2.33,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.1,24.5
1.4,574.0,0.0,0.0,0.02,0.0,391.4,-2.43,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.05,24.5
1.5,574.0,0.0,0.0,0.0,0.0,391.39,-2.54,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.0,24.5
1.6,574.0,0.0,0.0,-0.03,0.0,391.34,-2.69,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.0,24.5
1.7,574.0,0.0,0.0,-0.01,0.0,391.3,-2.83,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.0,24.5
1.8,574.0,0.0,0.23,-0.03,0.0,391.3,-2.93,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.0,24.5
1.9,574.0,0.0,0.23,-0.03,0.0,391.3,-3.03,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.0,24.5
2.0,574.0,0.0,0.77,-0.03,0.0,391.3,-3.13,21.0,22.0,86.9,0.0,85,0.4,1,25.5,30.0,24.5
