Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,578.0,0.0,3.5,0.066,0.0,388.4,-2.4,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
0.1,578.0,0.0,3.5,0.07628,0.0,388.4,-2.4,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
0.2,578.0,0.0,3.5,0.07572,0.0,388.4,-2.42759,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
0.3,578.0,0.0,3.5,0.08656,0.0,388.4,-2.47759,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
0.4,578.0,0.0,3.5,0.07515,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
0.5,578.0,0.0,3.5,0.06657,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
0.6,578.0,0.0,3.5,0.05512,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
0.7,578.0,0.0,3.5,0.0466,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
0.8,578.0,0.0,3.5,0.0763,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
0.9,578.0,0.0,3.5,0.086,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
1.0,578.0,0.0,3.5,0.06541,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.5,27.8389
1.1,578.0,0.0,3.5,0.07689,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.47751,27.8389
1.2,578.0,0.0,3.5,0.07516,0.0,388.4,-2.52759,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.4275,27.8389
1.3,578.0,0.0,3.5,0.046,0.0,388.4,-2.57759,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.3775,27.8389
1.4,578.0,0.0,3.5,0.06657,0.0,388.4,-2.57241,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.3275,27.8389
1.5,578.0,0.0,3.5,0.086,0.0,388.4,-2.52241,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.27749,27.8389
1.6,578.0,0.0,3.5,0.0757,0.0,388.4,-2.4724,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.22749,27.8389
1.7,578.0,0.0,3.5,0.08657,0.0,388.4,-2.4224,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.17749,27.8389
1.8,578.0,0.0,3.5,0.08543,0.0,388.4,-2.4,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.12748,27.8389
1.9,578.0,0.0,3.5,0.066,0.0,388.4,-2.4,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.07748,27.8389
2.0,578.0,0.0,3.5,0.066,0.0,388.4,-2.4276,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.02748,27.8389
2.1,578.0,0.0,3.5,0.07629,0.0,388.4,-2.4776,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
2.2,578.0,0.0,3.5,0.10659,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
2.3,578.0,0.0,3.5,0.08485,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
2.4,578.0,0.0,3.5,0.05628,0.0,388.4,-2.5276,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
2.5,578.0,0.0,3.5,0.05572,0.0,388.4,-2.5776,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
2.6,578.0,0.0,3.5,0.05628,0.0,388.4,-2.57241,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
2.7,578.0,0.0,3.5,0.0557,0.0,388.4,-2.52242,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
2.8,578.0,0.0,3.5,0.07693,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
2.9,578.0,0.0,3.5,0.0854,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
3.0,578.0,0.0,3.5,0.07629,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
3.1,578.0,0.0,3.5,0.086,0.0,388.4,-2.5,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
3.2,578.0,0.0,3.5,0.07572,0.0,388.4,-2.52758,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
3.3,578.0,0.0,3.5,0.0866,0.0,388.4,-2.57755,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
3.4,578.0,0.0,3.5,0.0854,0.0,388.4,-2.57245,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
3.5,578.0,0.0,3.5,0.08655,0.0,388.4,-2.52241,17.0,17.0,81.9,0.0,0.0,0.36,1,19.0,14.0,27.8389
