Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,482.0,0.0,0.0,-0.32,0.0,391.7,-3.3,11.0,11.0,85.4,0.0,800.0,0,1,4.0,10.0,10.17
0.1,482.0,0.0,0.0,-0.3,0.0,391.7,-3.3,11.0,11.0,85.4,0.0,800.0,0,1,4.0,10.0,10.17
0.2,482.0,0.0,0.0,-0.33,0.0,391.7,-3.38,11.0,11.0,85.4,0.0,810.5,0,1,4.0,10.0,10.17
0.3,482.0,0.0,0.0,-0.34,0.0,391.7,-3.63,11.0,11.0,85.4,0.0,910.49,0,1,4.0,10.0,10.17
0.4,482.0,0.0,0.0,-0.34,0.0,391.68,-3.93,11.0,11.0,85.4,0.0,1012.59,0,1,4.0,10.0,10.17
0.5,482.0,0.0,0.0,-0.28,0.0,391.63,-4.33,11.0,11.0,85.4,0.0,1132.58,0,1,4.0,10.0,10.17
0.6,482.0,0.0,0.0,-0.28,0.0,391.58,-4.68,11.0,11.0,85.4,0.0,1250.48,0,1,4.0,10.0,10.17
0.7,482.0,0.0,0.0,-0.3,0.0,391.53,-4.93,11.0,11.0,85.4,0.68,1350.47,0,1,4.0,10.0,10.17
0.8,482.0,0.0,0.0,-0.32,0.0,391.5,-5.17,11.0,11.0,85.4,0.68,1450.47,0,1,4.0,10.0,10.17
0.9,482.0,0.0,0.0,-0.34,0.0,391.5,-5.37,11.0,11.0,85.4,0.68,1550.46,0,1,4.0,10.02,10.18
1.0,482.0,0.0,0.0,-0.32,0.0,391.48,-5.48,11.0,11.0,85.4,0.68,1650.45,0,1,4.0,10.07,10.19
1.1,482.0,0.0,0.0,-0.35,0.0,391.43,-5.43,11.0,11.0,85.4,0.68,1750.44,0,1,4.0,10.12,10.21
1.2,482.0,0.0,0.0,-0.32,0.0,391.4,-5.65,11.0,11.0,85.4,0.68,1852.53,0,1,4.0,10.17,10.23
1.3,482.0,0.0,0.0,-0.3,0.0,391.4,-6.4,11.0,11.0,85.4,0.68,1972.52,0,1,4.0,10.22,10.24
1.4,482.0,0.0,0.0,-0.28,0.0,391.37,-6.88,11.0,11.0,85.4,0.68,2090.43,0,1,4.0,10.27,10.26
1.5,482.0,0.0,0.0,-0.35,0.0,391.27,-6.83,11.0,11.0,85.4,0.68,2190.42,0,1,4.0,10.32,10.28
