Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,484.0,0.0,0.0,-0.29,0.0,390.6,-10.9,11.0,12,77.4,1.88,3120.0,0,1,4.0,9.5,12.84
0.1,484.0,0.0,0.0,-0.31,0.0,390.6,-10.9,11.0,12,77.4,1.88,3149.42,0,1,4.0,9.5,12.84
0.2,484.0,0.0,0.0,-0.28,0.0,390.6,-10.9,11.0,12,77.4,1.88,3249.41,0,1,4.0,9.5,12.84
0.3,484.0,0.0,0.0,-0.31,0.0,390.5,-10.31,11.0,12,77.4,1.88,3349.41,0,1,4.0,9.5,12.84
0.4,484.0,0.0,0.0,-0.31,0.0,390.4,-9.71,11.0,12,77.4,1.88,3449.4,0,1,4.0,9.5,12.84
0.5,484.0,0.0,0.0,-0.3,0.0,390.45,-10.58,11.0,12,77.4,1.88,3555.28,0,1,4.0,9.5,12.84
0.6,484.0,0.0,0.0,-0.31,0.0,390.5,-11.48,11.0,12,77.4,2.96,3675.27,0,1,4.0,9.5,12.84
0.7,484.0,0.0,0.0,-0.33,0.0,390.35,-10.42,11.0,12,77.4,2.96,3789.39,0,1,4.0,9.5,12.84
0.8,484.0,0.0,0.0,-0.3,0.0,390.2,-9.32,11.0,12,77.4,2.96,3889.38,0,1,4.0,9.5,12.84
0.9,484.0,0.0,0.0,-0.35,0.0,390.25,-10.52,11.0,12,77.4,2.96,3989.38,0,1,4.0,9.5,12.84
1.0,484.0,0.0,0.0,-0.35,0.0,390.3,-11.77,11.0,12,77.4,2.96,4089.37,0,1,4.0,9.5,12.84
1.1,484.0,0.0,0.0,-0.32,0.0,390.25,-11.9,11.0,12,77.4,2.96,4189.37,0,1,4.0,9.5,12.84
1.2,484.0,0.0,0.0,-0.28,0.0,390.2,-12.0,11.0,12,77.4,2.96,4289.36,0,1,4.0,9.5,12.84
1.3,484.0,0.0,0.0,-0.29,0.0,390.15,-12.0,11.0,12,77.4,2.96,4395.23,0,1,4.0,9.5,12.84
