Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,589.0,45.5,14.0,0.09,0.0,381.8,-37.6,23.0,23.0,80.3,0.0,85,1.04,1,32.0,5.0,22.84
0.1,589.0,45.61,15.0,0.11,0.0,381.8,-37.62,23.0,23.0,80.3,0.0,85,1.04,1,32.0,5.0,22.84
0.2,589.0,45.5,15.32,0.09,0.0,381.8,-37.67,23.0,23.0,80.3,0.0,85,1.04,1,32.0,5.0,22.84
0.3,589.0,45.5,15.18,-0.01,0.0,381.82,-37.65,23.0,23.0,80.3,0.0,85,1.04,1,32.0,5.0,22.84
0.4,589.0,45.5,15.5,0.01,0.0,381.87,-37.5,23.0,23.0,80.3,0.0,85,1.04,1,32.0,5.0,22.84
0.5,589.0,45.45,15.0,0.07,0.0,381.9,-37.29,23.0,23.0,80.3,0.0,85,1.04,1,32.0,5.0,22.84
0.6,589.0,45.35,15.32,-0.01,0.0,381.9,-36.94,23.0,23.0,80.3,0.0,85,1.04,1,32.0,5.0,22.84
0.7,589.0,45.2,14.68,-0.08,0.0,381.92,-36.53,23.0,23.0,80.3,0.0,85,1.03,1,32.0,5.0,22.84
0.8,589.0,45.3,14.18,0.02,0.0,381.97,-35.98,23.0,23.0,80.3,0.0,85,1.01,1,32.0,5.0,22.84
0.9,589.0,45.35,14.5,0.03,0.0,381.98,-35.81,23.0,23.0,80.3,0.0,85,1.0,1,32.0,5.0,22.84
1.0,589.0,45.35,14.83,-0.02,0.0,381.93,-36.51,23.0,23.0,80.3,0.0,85,1.0,1,32.0,5.0,22.84
1.1,589.0,45.45,14.68,0.03,0.0,381.9,-37.02,23.0,23.0,80.3,0.0,85,1.0,1,32.0,5.0,22.84
1.2,589.0,45.5,14.5,0.15,0.0,381.9,-37.07,23.0,23.0,80.3,0.0,85,1.0,1,32.0,5.0,22.84
1.3,589.0,45.61,15.0,0.07,0.0,381.88,-37.37,23.0,23.0,80.3,0.0,85,1.0,1,32.0,5.0,22.84
1.4,589.0,45.83,15.5,0.04,0.0,381.83,-38.27,23.0,23.0,80.3,0.0,85,1.0,1,32.0,5.0,22.84
1.5,589.0,45.87,16.0,0.11,0.0,381.82,-38.82,23.0,23.0,80.3,0.0,85,1.0,1,32.0,5.0,22.84
1.6,589.0,45.83,16.17,0.17,0.0,381.87,-38.57,23.0,23.0,80.3,0.0,85,1.0,1,32.0,5.0,22.84
1.7,589.0,45.77,15.82,0.02,0.0,381.9,-38.43,23.0,23.0,80.28,0.0,85,1.0,1,32.0,5.0,22.84
