Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,564.0,6.73,0.0,-0.05,0.0,388.9,-0.9,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
0.1,564.0,11.79,1.0,-0.05,0.0,388.9,-1.08,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
0.2,564.0,15.96,3.0,0.07,0.0,388.9,-1.28,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
0.3,564.0,17.7,16.17,0.27,0.0,388.86,-1.61,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
0.4,564.0,18.45,21.39,0.35,0.0,388.81,-1.96,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
0.5,564.0,18.98,26.17,0.42,0.0,388.76,-2.44,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
0.6,564.0,18.83,34.17,0.53,0.0,388.71,-2.94,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
0.7,564.0,18.83,38.5,0.53,0.0,388.7,-3.22,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
0.8,564.0,19.26,40.22,0.55,0.0,388.7,-3.47,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
0.9,564.0,19.63,44.28,0.6,0.0,388.66,-3.81,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.0,564.0,18.93,46.17,0.61,0.0,388.61,-4.16,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.1,564.0,10.89,47.11,0.65,0.0,388.6,-4.29,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.2,564.0,0.0,46.22,0.65,0.0,388.6,-4.39,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.3,564.0,0.0,35.33,0.44,0.0,388.69,-3.51,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.4,564.0,0.0,18.66,0.19,0.0,388.79,-2.51,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.5,564.0,0.0,10.05,0.05,0.0,388.84,-1.82,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.6,564.0,0.0,1.61,-0.03,0.0,388.89,-1.17,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.7,564.0,0.0,0.22,-0.07,0.0,388.9,-1.1,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.8,564.0,0.0,0.0,-0.09,0.0,388.9,-1.1,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
1.9,564.0,0.0,-1.61,-0.21,0.0,388.9,-1.1,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.0,564.0,0.0,-2.0,-0.42,0.0,388.9,-1.1,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.1,564.0,0.0,-2.5,-0.56,0.0,388.9,-1.06,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.2,564.0,0.0,-3.61,-0.65,0.0,388.9,-1.01,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.3,564.0,0.0,-5.61,-0.71,0.0,388.9,-1.04,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.4,564.0,0.0,-6.28,-0.75,0.0,388.9,-1.09,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.5,564.0,0.0,-7.17,-0.8,0.0,388.9,-1.14,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.6,564.0,0.0,-8.39,-0.84,0.0,388.9,-1.19,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.7,564.0,0.0,-9.11,-0.62,0.0,388.9,-1.29,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.8,564.0,0.0,-10.5,-0.35,0.0,388.9,-1.39,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
2.9,564.0,0.0,-10.78,-0.29,0.0,388.9,-1.31,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.0,564.0,0.0,-9.33,-0.24,0.0,388.9,-1.21,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.1,564.0,0.0,-7.11,-0.17,0.0,388.9,-1.2,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.2,564.0,0.0,-5.5,-0.14,0.0,388.9,-1.2,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.3,564.0,0.0,-4.0,-0.14,0.0,388.9,-1.2,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.4,564.0,0.15,-3.39,-0.11,0.0,388.9,-1.2,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.5,564.0,9.51,-1.61,-0.06,0.0,388.9,-1.02,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.6,564.0,20.64,-1.0,-0.04,0.0,388.9,-0.82,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.7,564.0,24.65,2.0,0.02,0.0,388.86,-1.69,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.8,564.0,25.5,19.19,0.43,0.0,388.81,-2.69,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
3.9,564.0,25.47,46.84,0.85,0.0,388.71,-3.51,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.51
4.0,564.0,25.65,54.56,0.96,0.0,388.61,-4.31,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.5
4.1,564.0,26.07,61.45,1.07,0.0,388.56,-5.2,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.49
4.2,564.0,27.45,68.35,1.15,0.0,388.51,-6.1,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.47
4.3,564.0,29.31,71.39,1.18,0.0,388.41,-7.31,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.45
4.4,564.0,29.53,77.74,1.29,0.0,388.31,-8.56,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.44
4.5,564.0,29.38,83.96,1.38,0.0,388.21,-9.77,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.42
4.6,564.0,29.38,86.0,1.42,0.0,388.11,-10.97,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.4
4.7,564.0,29.93,86.56,1.4,0.0,388.01,-12.03,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.39
4.8,564.0,32.03,86.83,1.4,0.0,387.91,-13.08,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.37
4.9,564.0,32.95,88.89,1.45,0.0,387.77,-14.53,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.35
5.0,564.0,32.83,93.17,1.5,0.0,387.62,-16.03,20.0,20.0,81.0,0.0,0.0,0.0,1,20.0,20.5,25.34
