Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,582,0.0,0.0,0.19,0.0,386.8,-1.7,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
0.1,582,0.0,0.0,0.2,0.0,386.8,-1.7,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
0.2,582,0.0,0.0,0.24,0.0,386.8,-1.7,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
0.3,582,0.0,0.0,0.25,0.0,386.8,-1.7,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
0.4,582,0.0,0.0,0.22,0.0,386.8,-1.74,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
0.5,582,0.0,0.0,0.25,0.0,386.8,-1.79,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
0.6,582,0.0,0.0,0.21,0.0,386.8,-1.76,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
0.7,582,0.0,0.0,0.19,0.0,386.8,-1.71,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
0.8,582,0.0,0.0,0.2,0.0,386.8,-1.74,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
0.9,582,0.0,0.0,0.21,0.0,386.8,-1.79,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.0,582,0.0,0.0,0.21,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.1,582,0.0,0.0,0.22,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.2,582,0.0,0.0,0.23,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.3,582,0.0,0.0,0.19,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.4,582,0.0,0.0,0.2,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.5,582,0.0,0.0,0.21,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.6,582,0.0,0.0,0.16,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.7,582,0.0,0.0,0.23,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.8,582,0.0,0.0,0.2,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
1.9,582,0.0,0.0,0.22,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
2.0,582,0.0,0.0,0.25,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
2.1,582,0.0,0.0,0.23,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
2.2,582,0.0,0.0,0.22,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
2.3,582,0.0,0.0,0.23,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
2.4,582,0.0,0.0,0.23,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
2.5,582,0.0,0.0,0.21,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
2.6,582,0.0,0.0,0.21,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
2.7,582,0.0,0.0,0.2,0.0,386.8,-1.8,25.0,26.0,75.1,0.0,0,0.24,1,24.0,14.0,23.0
