Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,476.0,0.0,0.0,-0.21,0.0,371.1,-5.2,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
0.1,476.0,0.0,0.0,-0.21,0.0,371.1,-5.2,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
0.2,476.0,0.0,0.0,-0.19,0.0,371.07,-4.91,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
0.3,476.0,0.0,0.0,-0.2,0.0,371.02,-4.36,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
0.4,476.0,0.0,0.0,-0.21,0.0,371.03,-4.31,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
0.5,476.0,0.0,0.0,-0.19,0.0,371.08,-4.71,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
0.6,476.0,0.0,0.0,-0.19,0.0,371.1,-4.66,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
0.7,476.0,0.0,0.0,-0.19,0.0,371.1,-4.21,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
0.8,476.0,0.0,0.0,-0.19,0.0,371.1,-4.03,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
0.9,476.0,0.0,0.0,-0.22,0.0,371.1,-4.08,13.0,14.0,52.8,1.16,1200.0,0,1,3.5,41.5,25.01
1.0,476.0,0.0,0.0,-0.24,0.0,371.1,-4.23,13.0,14.0,52.8,1.16,1200.0,0,1,3.48,41.5,25.01
1.1,476.0,0.0,0.0,-0.23,0.0,371.1,-4.48,13.0,14.0,52.8,1.16,1200.0,0,1,3.43,41.5,25.01
1.2,476.0,0.0,0.0,-0.22,0.0,371.07,-4.49,13.0,14.0,52.8,1.16,1200.0,0,1,3.38,41.5,25.01
1.3,476.0,0.0,0.0,-0.24,0.0,371.02,-4.29,13.0,14.0,52.8,1.16,1200.0,0,1,3.33,41.5,25.01
1.4,476.0,0.0,0.0,-0.21,0.0,371.03,-4.33,13.0,14.0,52.8,1.16,1200.0,0,1,3.28,41.5,25.01
1.5,476.0,0.0,0.0,-0.21,0.0,371.08,-4.58,13.0,14.0,52.8,1.16,1200.0,0,1,3.23,41.5,25.01
1.6,476.0,0.0,0.0,-0.21,0.0,371.1,-4.83,13.0,14.0,52.8,1.16,1200.0,0,1,3.18,41.5,25.01
1.7,476.0,0.0,0.0,-0.19,0.0,371.1,-5.08,13.0,14.0,52.8,1.16,1200.0,0,1,3.13,41.5,25.01
1.8,476.0,0.0,0.0,-0.21,0.0,371.07,-4.99,13.0,14.0,52.8,1.16,1200.0,0,1,3.08,41.5,25.01
1.9,476.0,0.0,0.0,-0.21,0.0,371.02,-4.59,13.0,14.0,52.8,1.16,1200.0,0,1,3.03,41.5,25.01
2.0,476.0,0.0,0.0,-0.18,0.0,371.03,-4.51,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
2.1,476.0,0.0,0.0,-0.22,0.0,371.08,-4.71,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
2.2,476.0,0.0,0.0,-0.23,0.0,371.1,-4.56,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
2.3,476.0,0.0,0.0,-0.19,0.0,371.1,-4.11,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
2.4,476.0,0.0,0.0,-0.19,0.0,371.1,-3.93,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
2.5,476.0,0.0,0.0,-0.18,0.0,371.1,-3.98,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
2.6,476.0,0.0,0.0,-0.22,0.0,371.1,-4.16,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
2.7,476.0,0.0,0.0,-0.24,0.0,371.1,-4.46,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
2.8,476.0,0.0,0.0,-0.21,0.0,371.1,-4.44,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
2.9,476.0,0.0,0.0,-0.2,0.0,371.1,-4.14,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.0,476.0,0.0,0.0,-0.21,0.0,371.1,-4.11,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.1,476.0,0.0,0.0,-0.23,0.0,371.1,-4.31,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.2,476.0,0.0,0.0,-0.25,0.0,371.1,-4.61,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.3,476.0,0.0,0.0,-0.23,0.0,371.1,-5.01,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.4,476.0,0.0,0.0,-0.21,0.0,371.1,-4.99,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.5,476.0,0.0,0.0,-0.19,0.0,371.1,-4.59,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.6,476.0,0.0,0.0,-0.19,0.0,371.1,-4.66,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.7,476.0,0.0,0.0,-0.18,0.0,371.1,-5.16,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.8,476.0,0.0,0.0,-0.09,0.0,371.1,-5.08,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
3.9,476.0,0.0,0.0,-0.07,0.0,371.1,-4.48,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.0,476.0,0.0,0.42,-0.12,0.0,371.1,-4.2,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.1,476.0,0.0,0.0,-0.13,0.0,371.1,-4.2,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.2,476.0,4.39,0.0,-0.11,0.0,371.1,-4.49,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.3,476.0,12.06,1.5,-0.07,0.0,371.1,-5.04,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.4,476.0,15.77,6.17,0.05,0.0,371.07,-5.19,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.5,476.0,19.18,14.08,0.15,0.0,371.02,-4.99,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.6,476.0,21.01,21.67,0.28,0.0,370.97,-5.38,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.7,476.0,21.63,32.17,0.43,0.0,370.92,-6.28,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.8,476.0,21.8,40.71,0.51,0.0,370.87,-7.25,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
4.9,476.0,22.34,46.16,0.59,0.0,370.82,-8.3,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.0,476.0,22.73,50.38,0.69,0.0,370.75,-8.85,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.1,476.0,22.88,54.5,0.74,0.0,370.65,-8.95,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.2,476.0,23.33,56.29,0.73,0.0,370.57,-9.53,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.3,476.0,23.95,58.79,0.74,0.0,370.52,-10.53,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.4,476.0,24.5,61.0,0.74,0.0,370.47,-11.16,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.5,476.0,24.97,61.58,0.72,0.0,370.42,-11.46,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.6,476.0,25.52,62.42,0.77,0.0,370.35,-12.02,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.7,476.0,26.15,63.42,0.85,0.0,370.25,-12.82,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.8,476.0,27.39,64.71,0.9,0.0,370.17,-13.83,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
5.9,476.0,28.54,65.79,0.97,0.0,370.12,-15.03,13.0,14.0,52.8,1.16,1200.0,0,1,3.0,41.5,25.01
