Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,553.0,30.625,15.0,0.088,0.0,383.4,-12.1,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
0.1,553.0,28.75,12.0,0.14821,0.0,383.4,-12.1,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
0.2,553.0,27.43457,9.472,0.05932,0.0,383.55517,-9.96644,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
0.3,553.0,26.33003,7.0,-0.01831,0.0,383.75518,-7.21631,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
0.4,553.0,24.01747,4.76412,-0.07839,0.0,383.95516,-5.04843,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
0.5,553.0,22.23288,0.94821,-0.092,0.0,384.15513,-3.04873,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
0.6,553.0,21.5476,-1.05547,-0.20025,0.0,384.4327,0.11487,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
0.7,553.0,21.2272,-7.02613,-0.232,0.0,384.73273,3.61522,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
0.8,553.0,20.98198,-9.5285,-0.30933,0.0,384.87758,4.9043,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
0.9,553.0,17.9,-10.5,-0.06954,0.0,384.97759,5.55433,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.0,553.0,18.05,-11.81698,-0.56266,0.0,385.34912,9.85065,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.1,553.0,18.05,-23.29196,-0.56019,0.0,385.79908,15.20011,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.2,553.0,17.52249,-26.41529,-0.57186,0.0,386.01636,17.48603,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.3,553.0,16.65,-27.26372,-0.69808,0.0,386.16637,18.8861,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.4,553.0,16.8,-31.5,-0.73,0.0,386.23879,19.35517,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.5,553.0,16.89025,-31.5,-0.69912,0.0,386.28879,19.55518,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.6,553.0,16.975,-33.0,-0.72093,0.0,386.26121,19.28966,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.7,553.0,16.88453,-30.97179,-0.65281,0.0,386.21121,18.88968,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.8,553.0,16.8,-32.05517,-0.7692,0.0,386.2,18.45091,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
1.9,553.0,16.89034,-30.97206,-0.76369,0.0,386.2,18.00093,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
2.0,553.0,16.8,-31.2935,-0.73454,0.0,386.23879,18.13274,19.0,20.0,70.9,0.0,0,0.2,1,24.0,39.0,31.8397
2.1,553.0,16.8,-32.0,-0.8072,0.0,386.2888,18.43279,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.99644,31.83851
2.2,553.0,16.525,-31.764,-0.76814,0.0,386.3388,18.69398,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.94644,31.82184
2.3,553.0,15.875,-33.0,-1.05724,0.0,386.38879,18.94396,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.89643,31.80517
2.4,553.0,16.2,-35.82316,-0.59275,0.0,386.4,19.19396,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.84643,31.7885
2.5,553.0,15.94753,-35.0,-0.70791,0.0,386.4,19.44397,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.79642,31.77183
2.6,553.0,15.02241,-33.23576,-0.72815,0.0,386.47759,20.12072,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.74642,31.75516
2.7,553.0,15.02751,-36.55689,-0.87984,0.0,386.57759,20.92072,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.69642,31.73848
2.8,553.0,15.35266,-38.73538,-0.51398,0.0,386.56121,20.59566,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.64641,31.72181
2.9,553.0,15.34749,-37.26399,-0.71467,0.0,386.51121,19.94566,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.59641,31.70514
3.0,553.0,15.1,-37.97076,-0.88733,0.0,386.5,19.45086,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.5464,31.68847
3.1,553.0,15.1,-36.2367,-1.15549,0.0,386.5,19.00088,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.5,31.6742
3.2,553.0,15.425,-37.0,-0.75013,0.0,386.5,18.9,19.0,20.0,70.9,0.0,0,0.2,1,24.0,38.5,31.69087
3.3,553.0,15.425,-37.0,-0.67176,0.0,386.5,18.9,19.0,20.0,70.9388,0.0,0,0.2,1,24.0,38.5,31.70754
3.4,553.0,15.275,-36.5,-0.76733,0.0,386.5,18.9,19.0,20.0,70.98879,0.0,0,0.2,1,24.0,38.5,31.72421
3.5,553.0,15.1,-37.0,-0.86719,0.0,386.5,18.9,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.74089
3.6,553.0,14.95,-37.73551,-0.87453,0.0,386.53879,18.93879,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.75756
3.7,553.0,14.70949,-38.0,-0.87,0.0,386.58879,18.98879,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.77423
3.8,553.0,14.175,-39.02947,-0.87,0.0,386.6388,19.38797,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.7909
3.9,553.0,13.48535,-40.76435,-0.88544,0.0,386.6888,19.88799,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.80757
4.0,553.0,13.00944,-43.52926,-0.95032,0.0,386.7776,20.96995,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.82424
4.1,553.0,11.77234,-45.52921,-0.968,0.0,386.87759,22.21989,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
4.2,553.0,10.38528,-49.05841,-0.99893,0.0,386.97759,23.46988,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
4.3,553.0,10.325,-53.76447,-1.11609,0.0,387.07759,24.71988,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
4.4,553.0,10.325,-54.5,-1.13253,0.0,387.1,24.61205,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
4.5,553.0,9.9094,-53.5,-1.11256,0.0,387.1,24.11205,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
4.6,553.0,9.825,-54.76474,-1.04613,0.0,387.1,24.0388,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
4.7,553.0,9.74738,-55.5,-1.21329,0.0,387.1,24.0888,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
4.8,553.0,8.90633,-55.47,-1.17519,0.0,387.1388,24.48795,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
4.9,553.0,7.35763,-58.55841,-1.25609,0.52921,387.1888,24.98795,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.0,553.0,5.03157,-63.26512,-1.3344,1.0,387.35519,26.57428,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.1,553.0,4.02234,-70.29425,-1.4252,1.0,387.5552,28.47438,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.2,553.0,3.95,-73.26513,-1.49285,1.0,387.5612,28.35685,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.3,553.0,3.95,-72.47029,-1.47667,1.0,387.51121,27.65692,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.4,553.0,4.1,-73.73475,-1.45253,1.0,387.42242,26.80175,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.5,553.0,4.1,-72.25988,-1.448,1.0,387.32241,25.9017,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.6,553.0,4.02969,-73.0,-1.43253,1.0,387.3,25.27323,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.7,553.0,3.87965,-72.74025,-1.44344,1.0,387.3,24.72321,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.8,553.0,3.625,-73.24025,-1.41707,1.0,387.2612,24.05683,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
5.9,553.0,3.475,-72.76023,-1.46822,1.0,387.2112,23.35686,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.0,553.0,3.54535,-74.74025,-1.25552,1.0,387.16121,22.69567,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.1,553.0,3.475,-73.5,-1.47984,1.0,387.11121,22.04566,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.2,553.0,3.475,-74.0,-1.64334,1.0,387.06121,21.31807,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.3,553.0,3.475,-73.72003,-1.38961,1.0,387.01121,20.56807,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.4,553.0,3.475,-74.5,-1.44564,1.0,386.9612,19.81805,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.5,553.0,3.475,-75.0,-1.34857,1.0,386.9112,19.06801,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.6,553.0,3.475,-74.2405,-1.44568,1.0,386.8224,18.2016,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.7,553.0,2.95504,-74.5,-1.39489,1.0,386.7224,17.3016,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.8,553.0,2.875,-74.5,-1.55205,1.0,386.7,16.78958,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
6.9,553.0,2.875,-75.75962,-1.45311,1.0,386.7,16.38956,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
7.0,553.0,3.025,-76.2405,-1.42347,1.0,386.62239,15.56274,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
7.1,553.0,3.08354,-74.74002,-1.41256,1.0,386.5224,14.61279,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
7.2,553.0,3.15,-74.73986,-1.49923,1.0,386.46121,13.70181,19.0,20.0,71.0,0.0,0,0.2,1,24.0,38.5,31.8397
7.3,553.0,3.22035,-75.0,-1.41953,1.0,386.41123,12.80208,19.0,20.0,71.0,0.0,0,0.2,1,23.98806,38.5,31.8397
7.4,553.0,3.475,-74.7595,-1.43285,1.0,386.32243,11.9019,19.0,20.0,71.0,0.0,0,0.2,1,23.93827,38.5,31.8397
7.5,553.0,3.54546,-73.75925,-1.46144,1.0,386.2224,11.00158,19.0,20.0,71.0,0.0,0,0.2,1,23.88847,38.5,31.8397
7.6,553.0,5.92128,-74.0,-1.42115,1.0,386.12239,9.75232,19.0,20.0,71.0,0.0,0,0.2,1,23.83868,38.5,31.8397
7.7,553.0,10.36138,-68.2969,-1.23814,1.0,386.0224,8.40238,19.0,20.0,71.0,0.0,0,0.2,1,23.78888,38.5,31.8397
7.8,553.0,12.46578,-54.57696,-1.04889,1.0,385.8836,6.6256,19.0,20.0,71.0,0.0,0,0.2,1,23.73909,38.5,31.8397
7.9,553.0,13.7705,-45.0185,-0.93081,1.0,385.7336,4.7256,19.0,20.0,71.0,0.0,0,0.2,1,23.6893,38.5,31.8397
8.0,553.0,15.10267,-41.24063,-0.8013,1.0,385.6224,3.7568,19.0,20.0,71.0,0.0,0,0.2,1,23.6395,38.5,31.8397
8.1,553.0,17.19803,-38.53848,-0.75456,1.0,385.5224,3.0568,19.0,20.0,71.0,0.0,0,0.2,1,23.58971,38.49619,31.8397
8.2,553.0,19.27743,-31.5195,-0.59531,1.0,385.4224,2.08524,19.0,20.0,71.0,0.0,0,0.2,1,23.53991,38.44619,31.8397
8.3,553.0,21.74602,-23.77814,-0.56544,1.0,385.32241,1.03529,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.39618,31.8397
8.4,553.0,25.64375,-19.0185,-0.37049,1.0,385.26121,0.06289,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.34618,31.8397
8.5,553.0,28.27743,-10.0,-0.18848,0.0,385.21121,-0.88711,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.29618,31.8397
8.6,553.0,30.76586,-1.29685,-0.10559,0.0,385.1612,-1.44919,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.24617,31.8397
8.7,553.0,32.941,0.0,-0.13833,0.0,385.1112,-1.89923,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.19617,31.8397
8.8,553.0,36.63426,0.0,-0.12106,0.0,385.0612,-2.27162,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.14617,31.8397
8.9,553.0,39.44093,2.963,-0.08112,0.0,385.0112,-2.6216,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.09616,31.8397
9.0,553.0,41.61615,12.9075,0.23583,0.0,384.6508,-7.3172,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.04616,31.8397
9.1,553.0,43.025,45.86545,0.81863,0.0,384.2008,-13.2672,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.0,31.8397
9.2,553.0,43.57038,71.90351,1.22698,0.0,383.78958,-17.93697,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.0,31.8397
9.3,553.0,45.02784,86.946,1.41056,0.0,383.38956,-22.23718,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.0,31.8397
9.4,553.0,46.89099,99.94372,1.67404,0.0,382.95077,-27.0027,19.0,20.0,71.0,0.0,0,0.2,1,23.5,38.0,31.8397
9.5,553.0,46.96788,115.72114,1.91033,0.0,382.50079,-31.90245,19.0,20.0,71.0,0.0,0,0.20021,1,23.5,38.0,31.8397
9.6,553.0,46.75,126.2215,2.00641,0.0,382.206,-35.0564,19.0,20.0,71.0,0.0,0,0.20308,1,23.5,38.0,31.8397
9.7,553.0,46.75,128.5,2.03544,0.0,381.956,-37.7064,19.0,20.0,71.0,0.0,0,0.20595,1,23.5,38.0,31.8397
9.8,553.0,46.75,126.98174,1.99359,0.0,381.74478,-39.65814,19.0,20.0,71.0,0.0,0,0.20882,1,23.5,38.0,31.8397
9.9,553.0,46.80881,126.5,1.99544,0.0,381.54476,-41.40831,19.0,20.0,71.0,0.0,0,0.21169,1,23.5,38.0,31.8397
10.0,553.0,47.05,125.74048,1.98453,0.0,381.38358,-43.00299,19.0,20.0,71.0,0.0,0,0.21456,1,23.5,38.0,31.8397
10.1,553.0,47.2,124.5,1.98,0.0,381.2336,-44.55283,19.0,20.0,71.0,0.0,0,0.21744,1,23.5,38.0,31.8397
10.2,553.0,47.375,123.5,2.01094,0.0,381.08359,-46.06406,19.0,20.0,71.0,0.0,0,0.22031,1,23.5,38.0,31.8397
10.3,553.0,48.76615,122.5,1.97367,0.0,380.93359,-47.56413,19.0,20.0,71.0,0.0,0,0.22318,1,23.5,38.0,31.8397
10.4,553.0,51.22766,122.48124,1.9136,0.0,380.66716,-50.18961,19.0,20.0,71.0,0.0,0,0.22605,1,23.5,38.0,31.8397
10.5,553.0,51.875,125.48176,2.02355,0.0,380.36714,-53.13976,19.0,20.0,71.0,0.0,0,0.22892,1,23.5,38.0,31.8397
10.6,553.0,51.725,128.982,2.07547,0.0,380.10596,-56.01206,19.0,20.0,71.0,0.0,0,0.23179,1,23.5,38.0,31.8397
10.7,553.0,51.31795,131.01918,2.15721,0.0,379.85597,-58.86192,19.0,20.0,71.0,0.0,0,0.23466,1,23.5,38.0,31.8397
10.8,553.0,51.31794,130.51904,2.07172,0.0,379.68358,-60.62534,19.0,20.0,71.0,0.0,0,0.23753,1,23.5,38.0,31.8397
10.9,553.0,51.01616,129.0,2.00911,0.0,379.53359,-62.07534,19.0,20.0,71.0,0.0,0,0.2393,1,23.5,38.0,31.8397
11.0,553.0,49.6265,128.0,2.01547,0.0,379.38359,-63.40893,19.0,20.0,71.0,0.0,0,0.2343,1,23.5,38.0,31.8397
