Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,487.0,25.18,25.0,0.54,0.0,379.9,-12.9,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
0.1,487.0,25.49,35.53,0.68,0.0,379.89,-13.0,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
0.2,487.0,25.03,48.03,0.92,0.0,379.79,-14.1,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
0.3,487.0,24.89,55.97,1.06,0.0,379.7,-15.14,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
0.4,487.0,24.08,56.09,1.1,0.0,379.7,-15.59,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
0.5,487.0,22.54,59.38,1.12,0.0,379.7,-16.0,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
0.6,487.0,20.03,59.0,1.09,0.0,379.7,-16.05,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
0.7,487.0,17.1,55.97,0.99,0.0,379.7,-16.0,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
0.8,487.0,15.27,47.75,0.84,0.0,379.75,-14.9,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
0.9,487.0,14.8,36.38,0.65,0.0,379.8,-13.81,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
1.0,487.0,14.95,26.47,0.5,0.0,379.85,-12.86,31.0,32.0,63.4,0.0,0,2.57,0,33.5,14.5,39.84
1.1,487.0,15.74,19.44,0.45,0.0,379.9,-11.95,31.0,32.0,63.4,0.0,0,2.59,0,33.5,14.5,39.84
1.2,487.0,20.08,14.52,0.4,0.0,379.9,-11.4,31.0,32.0,63.4,0.0,0,2.6,0,33.5,14.5,39.84
1.3,487.0,24.4,12.99,0.35,0.0,379.9,-10.97,31.0,32.0,63.4,0.0,0,2.6,0,33.5,14.5,39.84
1.4,487.0,25.98,13.49,0.36,0.0,379.9,-11.67,31.0,32.0,63.4,0.0,0,2.6,0,33.5,14.5,39.84
1.5,487.0,27.2,18.04,0.4,0.0,379.89,-12.42,31.0,32.0,63.4,0.0,0,2.59,0,33.5,14.5,39.84
1.6,487.0,29.38,26.49,0.48,0.0,379.79,-13.72,31.0,32.0,63.4,0.0,0,2.58,0,33.5,14.5,39.84
1.7,487.0,30.63,33.51,0.64,0.0,379.69,-15.05,31.0,32.0,63.4,0.0,0,2.58,0,33.5,14.5,39.84
1.8,487.0,32.18,43.52,0.77,0.0,379.59,-16.65,31.0,32.0,63.4,0.0,0,2.57,0,33.5,14.5,39.84
1.9,487.0,32.18,52.52,0.84,0.0,379.5,-18.19,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
2.0,487.0,32.18,59.02,0.91,0.0,379.45,-19.19,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
2.1,487.0,33.1,61.04,0.93,0.0,379.4,-20.18,31.0,32.0,63.4,0.0,0,2.56,0,33.5,14.5,39.84
2.2,487.0,33.4,64.49,0.96,0.0,379.35,-20.98,31.0,32.0,63.35,0.0,0,2.56,0,33.5,14.5,39.84
2.3,487.0,33.4,65.51,1.01,0.0,379.3,-21.71,31.0,32.0,63.3,0.0,0,2.56,0,33.5,14.5,39.84
2.4,487.0,33.28,66.0,0.99,0.0,379.25,-21.86,31.0,32.0,63.3,0.0,0,2.56,0,33.5,14.5,39.84
2.5,487.0,33.4,64.99,0.91,0.0,379.2,-21.99,31.0,32.0,63.3,0.0,0,2.56,0,33.5,14.5,39.84
2.6,487.0,33.88,61.99,0.81,0.0,379.2,-21.84,31.0,32.0,63.3,0.0,0,2.56,0,33.5,14.5,39.84
2.7,487.0,34.03,58.98,0.82,0.0,379.2,-21.62,31.0,32.0,63.3,0.0,0,2.56,0,33.5,14.5,39.84
2.8,487.0,34.03,53.98,0.82,0.0,379.25,-20.77,31.0,32.0,63.3,0.0,0,2.56,0,33.5,14.5,39.84
2.9,487.0,34.2,49.48,0.67,0.0,379.3,-19.91,31.0,32.0,63.3,0.0,0,2.57,0,33.5,14.5,39.84
3.0,487.0,35.28,43.96,0.52,0.0,379.35,-18.91,31.0,32.0,63.3,0.0,0,2.57,0,33.5,14.5,39.84
3.1,487.0,35.28,37.01,0.44,0.0,379.4,-18.0,31.0,32.0,63.3,0.0,0,2.58,0,33.5,14.5,39.84
3.2,487.0,35.28,36.49,0.41,0.0,379.4,-17.95,31.0,32.0,63.3,0.0,0,2.58,0,33.5,14.5,39.84
3.3,487.0,35.28,33.99,0.36,0.0,379.4,-17.88,31.0,32.0,63.3,0.0,0,2.59,0,33.5,14.5,39.84
3.4,487.0,35.58,33.5,0.3,0.0,379.45,-17.63,31.0,32.0,63.3,0.0,0,2.59,0,33.5,14.52,39.84
3.5,487.0,36.5,32.01,0.25,0.0,379.5,-17.41,31.0,32.0,63.3,0.0,0,2.6,0,33.5,14.57,39.84
3.6,487.0,37.75,31.51,0.27,0.0,379.45,-17.51,31.0,32.0,63.3,0.0,0,2.6,0,33.5,14.62,39.84
3.7,487.0,38.68,32.99,0.32,0.0,379.4,-17.75,31.0,32.0,63.3,0.0,0,2.6,0,33.5,14.67,39.84
3.8,487.0,40.23,35.01,0.24,0.0,379.35,-19.3,31.0,32.0,63.3,0.0,0,2.6,0,33.5,14.72,39.84
3.9,487.0,42.25,40.53,0.42,0.0,379.28,-21.07,31.0,32.0,63.3,0.0,0,2.6,0,33.5,14.77,39.84
