Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,549.0,0.0,0.0,0.19,0.0,386.6,-2.6,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.0,25.01
0.1,549.0,0.0,0.0,0.19,0.0,386.6,-2.6,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.0,25.01
0.2,549.0,0.0,0.0,0.21,0.0,386.6,-2.38,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.0,25.01
0.3,549.0,0.0,0.0,0.23,0.0,386.6,-2.08,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.0,25.01
0.4,549.0,0.0,0.0,0.19,0.0,386.6,-2.15,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.0,25.01
0.5,549.0,0.0,0.0,0.2,0.0,386.6,-2.35,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.0,25.01
0.6,549.0,0.0,0.0,0.2,0.0,386.6,-2.33,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.0,25.01
0.7,549.0,0.0,0.0,0.18,0.0,386.6,-2.23,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.0,25.01
0.8,549.0,0.0,0.0,0.18,0.0,386.6,-2.2,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.0,25.01
0.9,549.0,0.0,0.0,0.21,0.0,386.6,-2.2,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.05,25.01
1.0,549.0,0.0,0.0,0.19,0.0,386.6,-2.31,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.1,25.01
1.1,549.0,0.0,0.0,0.17,0.0,386.6,-2.46,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.15,25.01
1.2,549.0,0.0,0.0,0.2,0.0,386.6,-2.43,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.2,25.01
1.3,549.0,0.0,0.0,0.19,0.0,386.6,-2.33,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.25,25.01
1.4,549.0,0.0,0.0,0.19,0.0,386.6,-2.37,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.3,25.01
1.5,549.0,0.0,0.0,0.21,0.0,386.6,-2.47,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.35,25.01
1.6,549.0,0.0,0.0,0.23,0.0,386.6,-2.35,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.4,25.01
1.7,549.0,0.0,0.0,0.21,0.0,386.6,-2.15,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.45,25.01
1.8,549.0,0.0,0.0,0.24,0.0,386.6,-2.25,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.5,25.01
1.9,549.0,0.0,0.0,0.2,0.0,386.6,-2.45,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.59,25.01
2.0,549.0,0.0,0.0,0.2,0.0,386.6,-2.39,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.69,25.01
2.1,549.0,0.0,0.0,0.24,0.0,386.6,-2.24,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.79,25.01
2.2,549.0,0.0,0.0,0.23,0.0,386.6,-2.24,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.89,25.01
2.3,549.0,0.0,0.0,0.22,0.0,386.6,-2.29,18.0,18.0,77.9,0.44,0,0.0,0,16.0,21.99,25.01
2.4,549.0,0.0,0.0,0.2,0.0,386.6,-2.3,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.09,25.01
2.5,549.0,0.0,0.0,0.2,0.0,386.6,-2.3,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.19,25.01
2.6,549.0,0.0,0.0,0.2,0.0,386.6,-2.26,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.29,25.01
2.7,549.0,0.0,0.0,0.22,0.0,386.6,-2.21,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.39,25.01
2.8,549.0,0.0,0.0,0.22,0.0,386.6,-2.27,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.49,25.01
2.9,549.0,0.0,0.0,0.21,0.0,386.6,-2.37,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.55,25.01
3.0,549.0,0.0,0.0,0.21,0.0,386.56,-2.25,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.6,25.01
3.1,549.0,0.0,0.0,0.21,0.0,386.51,-2.05,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.65,25.01
3.2,549.0,0.0,0.0,0.21,0.0,386.54,-2.15,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.7,25.01
3.3,549.0,0.0,0.0,0.21,0.0,386.59,-2.35,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.75,25.01
3.4,549.0,0.0,0.0,0.2,0.0,386.6,-2.21,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.8,25.01
3.5,549.0,0.0,0.0,0.18,0.0,386.6,-1.96,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.85,25.01
3.6,549.0,0.0,0.0,0.22,0.0,386.6,-2.01,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.9,25.01
3.7,549.0,0.0,0.0,0.23,0.0,386.6,-2.16,18.0,18.0,77.9,0.44,0,0.0,0,16.0,22.95,25.01
3.8,549.0,0.0,0.0,0.2,0.0,386.6,-2.13,18.0,18.0,77.9,0.44,0,0.0,0,16.0,23.0,25.01
3.9,549.0,0.0,0.0,0.22,0.0,386.6,-2.03,18.0,18.0,77.9,0.44,0,0.0,0,16.0,23.09,25.01
4.0,549.0,0.0,0.0,0.22,0.0,386.6,-2.07,18.0,18.0,77.9,0.44,0,0.0,0,16.0,23.19,25.01
4.1,549.0,0.0,0.0,0.2,0.0,386.6,-2.17,18.0,18.0,77.9,0.44,0,0.0,0,16.0,23.29,25.01
4.2,549.0,0.0,0.0,0.2,0.0,386.6,-2.16,18.0,18.0,77.9,0.44,0,0.0,0,16.0,23.39,25.01
4.3,549.0,0.0,0.0,0.2,0.0,386.6,-2.11,18.0,18.0,77.9,0.44,0,0.0,0,16.0,23.49,25.01
4.4,549.0,0.0,0.0,0.2,0.0,386.6,-1.91,18.0,18.0,77.9,0.44,0,0.0,0,16.0,23.59,25.01
