Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,505.0,0.0,0.0,-0.21,0.0,391.5,-1.4,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
0.1,505.0,0.0,0.0,-0.21,0.0,391.5,-1.4,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
0.2,505.0,0.0,0.0,-0.21,0.0,391.5,-1.43,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
0.3,505.0,0.0,0.0,-0.21,0.0,391.5,-1.48,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
0.4,505.0,0.0,0.0,-0.21,0.0,391.5,-1.44,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
0.5,505.0,0.0,0.0,-0.19,0.0,391.5,-1.34,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
0.6,505.0,0.0,0.0,-0.2,0.0,391.5,-1.33,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
0.7,505.0,0.0,0.0,-0.23,0.0,391.5,-1.38,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
0.8,505.0,0.0,0.0,-0.21,0.0,391.47,-1.4,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
0.9,505.0,0.0,0.0,-0.22,0.0,391.42,-1.4,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
1.0,505.0,0.0,0.0,-0.26,0.0,391.43,-1.43,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
1.1,505.0,0.0,0.0,-0.23,0.0,391.48,-1.48,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
1.2,505.0,0.0,0.0,-0.21,0.0,391.47,-1.47,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
1.3,505.0,0.0,0.0,-0.22,0.0,391.42,-1.42,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
1.4,505.0,0.0,0.0,-0.23,0.0,391.43,-1.37,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
1.5,505.0,0.0,0.0,-0.21,0.0,391.48,-1.32,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
1.6,505.0,0.0,0.0,-0.22,0.0,391.47,-1.33,2.0,2.0,84.8,0.0,0.0,0,1,2.5,5.0,10.17
