Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,510.0,0.0,0.0,0.09,0.0,381.6,-14.2,7.0,8.0,67.3,4.04,4600.0,0,1,3.5,5.0,10.0
0.1,510.0,0.0,0.0,0.09,0.0,381.59,-14.17,7.0,8.0,67.3,4.04,4637.37,0,1,3.5,5.0,10.0
0.2,510.0,0.0,0.0,0.11,0.0,381.44,-13.62,7.0,8.0,67.3,4.04,4737.36,0,1,3.5,5.0,10.0
0.3,510.0,0.0,0.0,0.12,0.0,381.3,-13.18,7.0,8.0,67.3,4.04,4837.36,0,1,3.5,5.0,10.0
0.4,510.0,0.0,0.0,0.09,0.0,381.3,-14.73,7.0,8.0,67.3,4.04,4937.36,0,1,3.5,5.0,10.0
0.5,510.0,0.0,0.0,0.07,0.0,381.29,-16.16,7.0,8.0,67.3,4.04,5037.36,0,1,3.5,5.0,10.0
0.6,510.0,0.0,0.0,0.1,0.0,381.19,-15.51,7.0,8.0,67.3,4.04,5137.35,0,1,3.5,5.0,10.0
0.7,510.0,0.0,0.0,0.07,0.0,381.1,-14.92,7.0,8.0,67.3,4.04,5244.82,0,1,3.5,5.0,10.0
0.8,510.0,0.0,0.0,0.09,0.0,381.1,-15.32,7.0,8.0,67.3,4.04,5364.82,0,1,3.5,5.0,10.0
0.9,510.0,0.0,0.0,0.11,0.0,381.09,-15.7,7.0,8.0,67.3,4.04,5477.35,0,1,3.5,5.0,10.0
1.0,510.0,0.0,0.0,0.09,0.0,380.99,-15.75,7.0,8.0,67.3,4.04,5577.34,0,1,3.5,5.0,10.0
1.1,510.0,0.0,0.0,0.09,0.0,380.9,-15.85,7.0,8.0,67.3,5.04,5677.34,0,1,3.5,5.0,10.0
1.2,510.0,0.0,0.0,0.1,0.0,380.85,-16.7,7.0,8.0,67.3,5.04,5777.34,0,1,3.5,5.0,10.0
1.3,510.0,0.0,0.0,0.07,0.0,380.8,-17.5,7.0,8.0,67.3,5.04,5877.34,0,1,3.5,5.0,10.0
1.4,510.0,0.0,0.0,0.09,0.0,380.75,-17.45,7.0,8.0,67.3,5.04,5977.33,0,1,3.5,5.0,10.0
1.5,510.0,0.0,0.0,0.07,0.0,380.69,-17.41,7.0,8.0,67.3,5.04,6084.8,0,1,3.5,5.0,10.0
1.6,510.0,0.0,0.0,0.09,0.0,380.59,-17.66,7.0,8.0,67.3,5.04,6204.8,0,1,3.5,5.0,10.0
1.7,510.0,0.0,0.0,0.1,0.0,380.5,-17.92,7.0,8.0,67.3,5.04,6317.33,0,1,3.5,5.0,10.0
1.8,510.0,0.0,0.0,0.06,0.0,380.45,-18.22,7.0,8.0,67.3,5.04,6417.32,0,1,3.5,5.0,10.0
1.9,510.0,0.0,0.0,0.13,0.0,380.4,-18.51,7.0,8.0,67.3,5.04,6517.32,0,1,3.5,5.0,10.0
2.0,510.0,0.0,0.0,0.11,0.0,380.35,-18.76,7.0,8.0,67.3,5.04,6617.31,0,1,3.5,5.0,10.0
2.1,510.0,0.0,0.0,0.09,0.0,380.3,-19.02,7.0,8.0,67.3,6.08,6717.31,0,1,3.5,5.0,10.0
2.2,510.0,0.0,0.0,0.08,0.0,380.25,-19.32,7.0,8.0,67.3,6.08,6817.31,0,1,3.5,5.0,10.0
2.3,510.0,0.0,0.0,0.13,0.0,380.2,-19.61,7.0,8.0,67.3,6.08,6902.38,0,1,3.5,5.0,10.0
2.4,510.0,0.0,0.0,0.11,0.0,380.15,-19.86,7.0,8.0,67.3,6.08,6962.38,0,1,3.5,5.0,10.0
2.5,510.0,0.0,0.0,0.1,0.0,380.1,-20.11,7.0,8.0,67.3,6.08,7000.0,0,1,3.5,5.0,10.0
2.6,510.0,0.0,0.0,0.05,0.0,380.05,-20.26,7.0,8.0,67.3,6.08,7000.0,0,1,3.5,5.0,10.0
2.7,510.0,0.0,0.0,0.05,0.0,380.0,-20.4,7.0,8.0,67.3,6.08,7000.0,0,1,3.5,5.0,10.0
2.8,510.0,0.0,0.0,0.07,0.0,380.0,-20.45,7.0,8.0,67.3,6.08,7000.0,0,1,3.5,5.0,10.0
2.9,510.0,0.0,0.0,0.1,0.0,380.0,-20.5,7.0,8.0,67.3,6.08,7000.0,0,1,3.5,5.0,10.0
3.0,510.0,0.0,0.0,0.07,0.0,380.0,-20.45,7.0,8.0,67.3,6.08,7000.0,0,1,3.5,5.0,10.0
3.1,510.0,0.0,0.0,0.11,0.0,380.0,-20.39,7.0,8.0,67.3,6.92,7000.0,0,1,3.5,5.0,10.0
3.2,510.0,0.0,0.0,0.08,0.0,380.0,-20.29,7.0,8.0,67.3,6.92,7000.0,0,1,3.5,5.0,10.0
