Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,510.0,0.0,0.0,-0.03,0.0,384.6,-12.7,10.0,10.0,71.9,3.0,4600.0,0.0,1,7.0,8.0,10.0
0.1,510.0,0.0,0.0,-0.03,0.0,384.59,-12.71,10.0,10.0,71.9,3.92,4637.72,0.0,1,7.0,8.0,10.0
0.2,510.0,0.0,0.0,-0.03,0.0,384.49,-12.81,10.0,10.0,71.9,3.92,4737.72,0.0,1,7.0,8.0,10.0
0.3,510.0,0.0,0.0,-0.06,0.0,384.4,-12.89,10.0,10.0,71.9,3.92,4837.72,0.0,1,7.0,8.0,10.0
0.4,510.0,0.0,0.0,-0.03,0.0,384.4,-12.84,10.0,10.0,71.9,3.92,4937.71,0.0,1,7.0,8.0,10.0
0.5,510.0,0.0,0.0,-0.05,0.0,384.39,-12.92,10.0,10.0,71.9,3.92,5037.71,0.0,1,7.0,8.0,10.0
0.6,510.0,0.0,0.0,-0.03,0.0,384.34,-13.92,10.0,10.0,71.9,3.92,5137.71,0.0,1,7.0,8.0,10.0
0.7,510.0,0.0,0.0,-0.03,0.0,384.29,-14.74,10.0,10.0,71.9,3.92,5245.25,0.0,1,7.0,8.0,10.0
0.8,510.0,0.0,0.0,-0.05,0.0,384.24,-14.19,10.0,10.0,71.9,3.92,5365.24,0.0,1,7.0,8.0,10.0
0.9,510.0,0.0,0.0,-0.06,0.0,384.2,-13.82,10.0,10.0,71.9,5.0,5477.7,0.0,1,7.0,8.0,10.0
1.0,510.0,0.0,0.0,-0.03,0.0,384.2,-14.82,10.0,10.0,71.9,5.0,5577.69,0.0,1,7.0,8.0,10.0
1.1,510.0,0.0,0.0,-0.05,0.0,384.19,-15.69,10.0,10.0,71.9,5.0,5677.69,0.0,1,7.0,8.0,10.0
1.2,510.0,0.0,0.0,-0.05,0.0,384.09,-15.64,10.0,10.0,71.9,5.0,5777.69,0.0,1,7.0,8.0,10.0
1.3,510.0,0.0,0.0,-0.04,0.0,384.0,-15.66,10.0,10.0,71.9,5.0,5877.69,0.0,1,7.0,8.0,10.0
1.4,510.0,0.0,0.0,-0.01,0.0,384.0,-16.16,10.0,10.0,71.9,5.0,5977.68,0.0,1,7.0,8.0,10.0
1.5,510.0,0.0,0.0,-0.01,0.0,383.99,-16.63,10.0,10.0,71.9,5.0,6085.22,0.0,1,7.0,8.0,10.0
