Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,523.0,0.0,0.0,0.172,0.0,392.5,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
0.1,523.0,0.0,0.0,0.17881,0.0,392.5,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
0.2,523.0,0.0,0.0,0.17838,0.0,392.48213,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
0.3,523.0,0.0,0.0,0.15881,0.0,392.43211,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
0.4,523.0,0.0,0.0,0.172,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
0.5,523.0,0.0,0.0,0.18562,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
0.6,523.0,0.0,0.0,0.20519,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
0.7,523.0,0.0,0.0,0.19881,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
0.8,523.0,0.0,0.0,0.19838,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
0.9,523.0,0.0,0.0,0.172,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.0,523.0,0.0,0.0,0.17881,0.0,392.4179,-0.9821,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.1,523.0,0.0,0.0,0.18519,0.0,392.46797,-0.93203,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.2,523.0,0.0,0.0,0.17881,0.0,392.48199,-0.9,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.3,523.0,0.0,0.0,0.192,0.0,392.43199,-0.9,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.4,523.0,0.0,0.0,0.192,0.0,392.4,-0.91801,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.5,523.0,0.0,0.0,0.192,0.0,392.4,-0.96801,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.6,523.0,0.0,0.0,0.17837,0.0,392.4,-1.01802,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.7,523.0,0.0,0.0,0.152,0.0,392.4,-1.06802,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.8,523.0,0.0,0.0,0.15882,0.0,392.4,-1.08198,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
1.9,523.0,0.0,0.0,0.17882,0.0,392.4,-1.03198,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.0,523.0,0.0,0.0,0.192,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.1,523.0,0.0,0.0,0.192,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.2,523.0,0.0,0.0,0.18518,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.3,523.0,0.0,0.0,0.18564,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.4,523.0,0.0,0.0,0.19154,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.5,523.0,0.0,0.0,0.17927,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.6,523.0,0.0,0.0,0.21836,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.7,523.0,0.0,0.0,0.192,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.8,523.0,0.0,0.0,0.19882,0.0,392.4,-0.98198,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
2.9,523.0,0.0,0.0,0.20518,0.0,392.4,-0.93198,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
3.0,523.0,0.0,0.0,0.18518,0.0,392.4,-0.9,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
3.1,523.0,0.0,0.0,0.17882,0.0,392.4,-0.9,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
3.2,523.0,0.0,0.0,0.18518,0.0,392.4,-0.9,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
3.3,523.0,0.0,0.0,0.172,0.0,392.4,-0.9,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
3.4,523.0,0.0,0.0,0.172,0.0,392.4,-0.91804,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
3.5,523.0,0.0,0.0,0.19247,0.0,392.4,-0.96804,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
3.6,523.0,0.0,0.0,0.21835,0.0,392.4,-1.0,19.0,19.0,87.3,0.0,0,0,1,17.0,15.5,17.0034
