Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,462.0,0.0,0.0,-0.34,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
0.1,462.0,0.0,0.0,-0.34,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
0.2,462.0,0.0,0.0,-0.34,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
0.3,462.0,0.0,0.0,-0.34,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
0.4,462.0,0.0,0.0,-0.34,0.0,372.1,-1.65,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
0.5,462.0,0.0,0.0,-0.34,0.0,372.1,-1.7,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
0.6,462.0,0.0,0.0,-0.35,0.0,372.1,-1.65,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
0.7,462.0,0.0,0.0,-0.38,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
0.8,462.0,0.0,0.0,-0.36,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
0.9,462.0,0.0,0.0,-0.34,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.0,462.0,0.0,0.0,-0.34,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.1,462.0,0.0,0.0,-0.36,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.2,462.0,0.0,0.0,-0.35,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.3,462.0,0.0,0.0,-0.37,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.4,462.0,0.0,0.0,-0.37,0.0,372.1,-1.65,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.5,462.0,0.0,0.0,-0.34,0.0,372.1,-1.7,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.6,462.0,0.0,0.0,-0.34,0.0,372.1,-1.61,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.7,462.0,0.0,0.0,-0.34,0.0,372.1,-1.51,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.8,462.0,0.0,0.0,-0.36,0.0,372.1,-1.55,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
1.9,462.0,0.0,0.0,-0.37,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.0,462.0,0.0,0.0,-0.34,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.1,462.0,0.0,0.0,-0.32,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.2,462.0,0.0,0.0,-0.32,0.0,372.1,-1.65,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.3,462.0,0.0,0.0,-0.35,0.0,372.1,-1.7,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.4,462.0,0.0,0.0,-0.37,0.0,372.1,-1.65,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.5,462.0,0.0,0.0,-0.34,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.6,462.0,0.0,0.0,-0.35,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.7,462.0,0.0,0.0,-0.37,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.8,462.0,0.0,0.0,-0.37,0.0,372.1,-1.55,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
2.9,462.0,0.0,0.0,-0.35,0.0,372.1,-1.5,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
3.0,462.0,0.0,0.0,-0.35,0.0,372.1,-1.55,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
3.1,462.0,0.0,0.0,-0.32,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
3.2,462.0,0.0,0.0,-0.35,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
3.3,462.0,0.0,0.0,-0.37,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
3.4,462.0,0.0,0.0,-0.34,0.0,372.1,-1.6,12.0,13.0,45.1,0.0,0.0,0.0,1,9.0,11.0,13.17
