Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.09999999999990905,540.96,40.23,21.5,0.17,0.0,381.93,-23.94,17,18,0.0,1.12,0,0.0,0,14.5,33.5,27.34
0.20000000000004547,540.96,40.23,20.63,0.24,0.0,381.98,-22.74,17,18,0.0,1.12,0,0.0,0,14.5,33.5,27.34
0.2999999999999545,540.96,40.23,19.38,0.24,0.0,382.06,-22.01,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
0.40000000000009095,540.97,40.23,18.88,0.1,0.0,382.16,-21.66,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
0.5,540.97,40.08,17.62,0.08,0.0,382.23,-21.06,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
0.599999999999909,540.97,39.93,17.38,0.17,0.0,382.28,-20.26,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
0.7000000000000455,540.98,40.11,15.5,0.29,0.0,382.38,-19.29,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
0.7999999999999545,540.98,40.72,15.0,0.16,0.0,382.53,-18.19,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
0.900000000000091,540.98,41.89,14.5,0.0,0.0,382.54,-18.14,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
1.0,540.99,44.28,15.62,0.06,0.0,382.44,-18.94,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
1.099999999999909,540.99,44.28,16.5,0.15,0.0,382.29,-20.43,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
1.2000000000000455,540.99,44.1,20.62,0.31,0.0,382.09,-22.48,17,18,0.0,1.0,0,0.0,0,14.5,33.5,27.34
1.2999999999999545,540.99,44.28,21.0,0.39,0.0,381.94,-24.09,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
1.400000000000091,541.0,44.28,21.75,0.32,0.0,381.84,-25.34,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
1.5,541.0,44.28,24.0,0.27,0.0,381.77,-26.23,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
1.599999999999909,541.0,44.43,24.12,0.22,0.0,381.72,-26.83,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
1.7000000000000455,541.01,44.43,24.62,0.26,0.0,381.64,-27.82,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
1.7999999999999545,541.01,44.43,26.12,0.31,0.0,381.54,-29.12,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
1.900000000000091,541.01,44.46,27.25,0.4,0.0,381.42,-30.28,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.0,541.02,44.43,28.0,0.43,0.0,381.27,-31.33,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.099999999999909,541.02,44.43,29.62,0.35,0.0,381.14,-32.54,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.2000000000000455,541.02,44.39,30.38,0.37,0.0,381.04,-33.89,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.2999999999999545,541.02,44.24,30.6,0.4,0.0,380.94,-34.53,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.400000000000091,541.03,43.92,32.9,0.51,0.0,380.84,-34.58,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.5,541.03,43.75,31.0,0.42,0.0,380.86,-34.05,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.599999999999909,541.03,42.77,30.3,0.4,0.0,380.96,-33.05,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.7000000000000455,541.04,40.82,29.0,0.38,0.0,381.11,-31.36,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.7999999999999545,541.04,39.44,27.1,0.33,0.0,381.31,-29.11,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
2.900000000000091,541.04,38.65,23.9,0.16,0.0,381.51,-26.78,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.0,541.05,38.38,21.3,0.13,0.0,381.71,-24.38,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.099999999999909,541.05,38.04,19.3,0.13,0.0,381.88,-22.39,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.2000000000000455,541.05,37.1,17.5,0.11,0.0,382.03,-20.74,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.2999999999999545,541.05,36.02,15.7,0.05,0.0,382.18,-19.34,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.400000000000091,541.06,35.38,14.0,0.05,0.0,382.33,-18.14,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.5,541.06,34.8,13.0,0.09,0.0,382.48,-17.08,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.599999999999909,541.06,34.68,12.0,0.14,0.0,382.63,-16.13,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.7000000000000455,541.07,34.8,10.6,0.1,0.0,382.73,-14.96,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.7999999999999545,541.07,34.8,9.5,0.09,0.0,382.78,-13.61,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
3.900000000000091,541.07,34.65,9.1,-0.08,0.0,382.86,-12.5,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.0,541.08,34.17,8.0,-0.03,0.0,382.96,-11.6,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.099999999999909,541.08,33.34,5.7,-0.04,0.0,383.03,-10.87,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.2000000000000455,541.08,31.99,6.2,-0.11,0.0,383.08,-10.27,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.2999999999999545,541.08,32.03,5.4,-0.15,0.0,383.18,-9.34,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.400000000000091,541.09,32.03,4.0,-0.03,0.0,383.33,-8.14,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.5,541.09,32.03,3.2,-0.15,0.0,383.48,-6.94,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.599999999999909,541.09,31.99,2.0,-0.05,0.0,383.63,-5.74,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.7000000000000455,541.1,31.85,0.6,-0.09,0.0,383.7,-4.9,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.7999999999999545,541.1,31.55,0.5,-0.16,0.0,383.7,-4.35,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
4.900000000000091,541.1,31.55,0.5,-0.18,0.0,383.73,-4.16,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.0,541.11,31.85,0.1,-0.14,0.0,383.78,-4.26,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.099999999999909,541.11,32.54,1.0,-0.2,0.0,383.77,-4.63,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.2000000000000455,541.11,34.09,1.1,-0.22,0.0,383.72,-5.23,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.2999999999999545,541.11,35.4,1.6,-0.15,0.0,383.62,-6.6,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.400000000000091,541.12,35.9,4.1,-0.01,0.0,383.47,-8.6,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.5,541.12,36.43,4.4,-0.17,0.0,383.37,-9.69,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.599999999999909,541.12,37.47,5.9,-0.05,0.0,383.32,-10.04,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.7000000000000455,541.13,38.43,6.3,0.02,0.0,383.27,-10.48,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.7999999999999545,541.13,39.6,7.0,-0.02,0.0,383.22,-10.98,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
5.900000000000091,541.13,39.6,8.0,0.01,0.0,383.14,-12.05,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
6.0,541.14,39.93,9.8,-0.04,0.0,383.04,-13.6,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
6.099999999999909,541.14,41.2,10.2,-0.01,0.0,382.92,-14.8,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
6.2000000000000455,541.14,41.62,11.8,0.02,0.0,382.77,-15.7,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
6.2999999999999545,541.14,41.62,12.6,0.07,0.0,382.67,-16.76,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
6.400000000000091,541.15,41.48,13.3,0.13,0.0,382.62,-17.96,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
6.5,541.15,41.48,14.9,0.13,0.0,382.54,-18.72,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
6.599999999999909,541.15,41.48,15.2,0.13,0.0,382.44,-19.12,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
6.7000000000000455,541.16,41.48,16.1,0.15,0.0,382.4,-19.52,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
6.7999999999999545,541.16,41.48,16.5,0.21,0.0,382.4,-19.92,17,18,0.0,0.76,0,0.0,0,14.5,33.5,27.34
