Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.10000000000002274,566.64,39.15,21.0,0.33,0.0,388.28,-20.71,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
0.19999999999998863,566.63,38.23,20.0,0.08,0.0,388.38,-19.86,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
0.30000000000001137,566.63,36.48,18.5,0.03,0.0,388.48,-18.4,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
0.39999999999997726,566.62,36.2,16.07,0.17,0.0,388.58,-16.8,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
0.5,566.62,35.88,14.28,0.08,0.0,388.68,-15.57,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
0.6000000000000227,566.61,35.68,13.93,0.01,0.0,388.78,-14.42,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
0.6999999999999886,566.61,35.28,12.07,0.06,0.0,388.84,-13.43,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
0.8000000000000114,566.6,35.28,12.43,0.18,0.0,388.89,-12.48,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
0.8999999999999773,566.6,35.13,10.43,0.14,0.0,388.98,-11.65,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.0,566.6,35.4,9.5,-0.03,0.0,389.08,-10.85,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.1000000000000227,566.59,36.24,8.5,0.02,0.0,389.18,-9.81,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.1999999999999886,566.59,38.46,6.93,0.0,0.0,389.28,-8.71,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.3000000000000114,566.58,40.12,8.07,-0.03,0.0,389.26,-9.43,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.3999999999999773,566.58,40.85,9.85,0.0,0.0,389.21,-10.58,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.5,566.57,40.66,10.42,0.12,0.0,389.12,-11.65,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.6000000000000227,566.57,40.23,11.78,0.1,0.0,389.02,-12.7,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.6999999999999886,566.56,40.08,12.07,0.05,0.0,388.92,-13.55,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.8000000000000114,566.56,39.93,13.93,0.26,0.0,388.82,-14.35,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
1.8999999999999773,566.55,39.93,13.43,0.18,0.0,388.8,-14.42,19.0,20.0,0.0,0.0,0,0,1,21.5,28.0,36.67
2.0,566.55,39.75,12.57,0.11,0.0,388.8,-14.32,19.0,20.0,0.0,0.0,0,0,1,21.52,28.0,36.67
2.1000000000000227,566.54,40.23,12.93,-0.02,0.0,388.8,-14.42,19.0,20.0,0.0,0.0,0,0,1,21.57,28.0,36.67
2.1999999999999886,566.54,40.4,12.57,-0.01,0.0,388.8,-14.57,19.0,20.0,0.0,0.0,0,0,1,21.62,28.0,36.67
2.3000000000000114,566.53,40.68,14.07,0.18,0.0,388.8,-14.64,19.0,20.0,0.0,0.0,0,0,1,21.67,28.0,36.67
2.3999999999999773,566.53,42.12,13.5,0.16,0.0,388.8,-14.69,19.0,20.0,0.0,0.0,0,0,1,21.72,28.0,36.67
2.5,566.53,42.7,15.08,0.08,0.0,388.72,-15.88,19.0,20.0,0.0,0.0,0,0,1,21.77,28.0,36.67
2.6000000000000227,566.52,43.03,15.65,0.01,0.0,388.62,-17.33,19.0,20.0,0.0,0.0,0,0,1,21.82,28.0,36.67
2.6999999999999886,566.52,43.5,17.0,0.11,0.0,388.52,-18.25,19.0,20.0,0.0,0.0,0,0,1,21.87,28.0,36.67
2.8000000000000114,566.51,44.32,16.65,0.34,0.0,388.42,-19.05,19.0,20.0,0.0,0.0,0,0,1,21.92,28.0,36.67
2.8999999999999773,566.51,44.88,18.5,-0.13,0.0,388.28,-20.94,19.0,20.0,-0.04000000000000625,0.0,0,0,1,21.97,28.0,36.67
