Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.09999999999990905,479.65371,4.4,-71.93275,-1.24614,1.0,384.28477,37.5,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
0.1999999999998181,479.65304,3.26636,-71.5,-1.39523,1.0,384.23477,37.5,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
0.3000000000001819,479.65238,2.49158,-74.13493,-1.50415,1.0,384.24557,37.6671,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
0.40000000000009095,479.65171,0.9631,-77.5675,-1.66411,1.0,384.39509,38.21532,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
0.5,479.65104,0.0,-81.1345,-1.796,1.0,384.5,38.54063,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
0.599999999999909,479.65038,0.0,-85.5,-1.75728,1.0,384.5,38.34162,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
0.6999999999998181,479.64971,0.0,-84.43257,-1.59361,1.0,384.47116,37.81064,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
0.8000000000001819,479.64904,0.0,-83.134,-1.7077,1.0,384.37115,36.46057,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
0.900000000000091,479.64838,0.0,-84.1345,-1.8384,1.0,384.25673,35.16823,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
1.0,479.64771,0.0,-83.93292,-1.73841,1.0,384.10672,34.01823,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
1.099999999999909,479.64704,0.0,-83.5,-1.65952,1.0,383.97115,32.85378,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
1.199999999999818,479.64638,0.0,-84.0,-1.676,1.0,383.87114,31.65372,12.0,13.0,0.0,0.68,720.0,0.0,1,9.5,37.0,25.3384
