Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.10000000000002274,483.41,32.18,2.5,-0.2,0.0,368.6,-8.34,14.0,15.0,0.0,1.16,1640.0,0,1,3.5,40.18,25.34
0.20000000000004547,483.41,32.3,2.56,-0.08,0.0,368.6,-8.1,14.0,15.0,0.0,1.16,1640.0,0,1,3.5,40.23,25.34
0.2999999999999545,483.41,32.48,3.5,-0.21,0.0,368.6,-8.75,14.0,15.0,0.0,1.16,1640.0,0,1,3.5,40.28,25.34
0.39999999999997726,483.4,32.48,3.5,-0.2,0.0,368.59,-9.21,14.0,15.0,0.0,1.16,1640.0,0,1,3.5,40.33,25.34
0.5,483.4,32.48,3.0,-0.27,0.0,368.54,-8.66,14.0,15.0,0.0,1.16,1640.0,0,1,3.5,40.38,25.34
0.6000000000000227,483.4,32.48,3.44,-0.25,0.0,368.51,-8.31,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.43,25.34
0.7000000000000455,483.4,32.48,3.5,-0.24,0.0,368.56,-9.01,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.48,25.34
0.7999999999999545,483.4,32.48,3.5,-0.3,0.0,368.59,-9.51,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
0.8999999999999773,483.4,32.48,3.06,-0.33,0.0,368.54,-8.96,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.0,483.39,32.63,3.5,-0.29,0.0,368.51,-8.52,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.1000000000000227,483.39,32.8,4.44,-0.29,0.0,368.56,-8.62,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.2000000000000455,483.39,33.1,3.56,-0.27,0.0,368.59,-8.83,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.2999999999999545,483.39,33.1,4.06,-0.27,0.0,368.54,-9.68,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.3999999999999773,483.39,33.25,5.37,-0.24,0.0,368.49,-10.3,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.5,483.39,33.28,4.94,-0.34,0.0,368.44,-9.65,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.6000000000000227,483.38,33.28,5.56,-0.2,0.0,368.42,-9.15,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.7000000000000455,483.38,33.1,5.5,-0.25,0.0,368.52,-9.5,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.7999999999999545,483.38,33.28,4.63,-0.39,0.0,368.58,-9.77,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
1.8999999999999773,483.38,33.29,5.0,-0.29,0.0,368.48,-9.57,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.0,483.38,33.4,5.5,-0.28,0.0,368.4,-9.44,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.1000000000000227,483.37,33.4,5.07,-0.39,0.0,368.4,-9.69,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.2000000000000455,483.37,33.4,6.44,-0.37,0.0,368.41,-9.92,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.2999999999999545,483.37,33.73,5.5,-0.34,0.0,368.46,-10.07,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.3999999999999773,483.37,33.88,6.44,-0.39,0.0,368.48,-10.18,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.5,483.37,33.85,7.44,-0.32,0.0,368.38,-10.08,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.6000000000000227,483.37,33.88,7.06,-0.42,0.0,368.31,-10.09,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.7000000000000455,483.36,33.88,6.0,-0.3,0.0,368.36,-10.69,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.7999999999999545,483.36,33.88,6.94,-0.38,0.0,368.4,-11.12,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
2.8999999999999773,483.36,34.03,7.0,-0.43,0.0,368.4,-10.62,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
3.0,483.36,34.61,7.06,-0.34,0.0,368.39,-10.35,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
3.1000000000000227,483.36,35.38,7.5,-0.34,0.0,368.34,-11.3,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
3.2000000000000455,483.36,36.03,8.94,-0.18,0.0,368.28,-12.24,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
3.2999999999999545,483.35,36.5,9.94,-0.2,0.0,368.18,-13.14,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
3.3999999999999773,483.35,36.95,12.37,-0.29,0.0,368.09,-13.86,14.0,15.0,0.0,1.68,1640.0,0,1,3.5,40.5,25.34
3.5,483.35,37.71,12.94,-0.27,0.0,368.04,-13.61,14.0,15.0,0.0,1.68,1642.94,0,1,3.5,40.5,25.34
3.6000000000000227,483.35,38.23,12.44,-0.17,0.0,367.99,-13.67,14.0,15.0,0.0,1.68,1662.94,0,1,3.5,40.5,25.34
3.7000000000000455,483.35,38.38,14.37,-0.12,0.0,367.94,-15.42,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
3.7999999999999545,483.35,38.38,15.81,-0.25,0.0,367.88,-16.85,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
3.8999999999999773,483.34,38.38,16.5,-0.25,0.0,367.78,-16.55,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.0,483.34,38.38,17.37,-0.18,0.0,367.7,-16.53,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.100000000000023,483.34,38.38,17.56,-0.22,0.0,367.7,-17.98,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.2000000000000455,483.34,38.25,18.0,-0.27,0.0,367.68,-19.18,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.2999999999999545,483.34,38.38,20.94,0.02,0.0,367.58,-19.03,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.399999999999977,483.34,38.38,20.44,-0.25,0.0,367.49,-18.99,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.5,483.33,38.38,21.44,-0.17,0.0,367.44,-19.54,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.600000000000023,483.33,38.38,22.44,-0.09,0.0,367.41,-20.02,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.7000000000000455,483.33,38.23,22.06,-0.01,0.0,367.46,-20.12,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.7999999999999545,483.33,38.38,21.5,-0.18,0.0,367.49,-20.11,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
4.899999999999977,483.33,38.23,21.5,-0.27,0.0,367.44,-19.51,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
5.0,483.33,38.38,22.0,-0.01,0.0,367.41,-19.08,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
5.100000000000023,483.32,38.38,21.44,-0.23,0.0,367.46,-19.58,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
5.2000000000000455,483.32,38.38,21.94,-0.19,0.0,367.49,-19.91,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
5.2999999999999545,483.32,38.38,21.5,-0.11,0.0,367.44,-19.36,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
5.399999999999977,483.32,38.38,20.94,-0.27,0.0,367.41,-18.91,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
5.5,483.32,38.38,21.5,-0.25,0.0,367.46,-18.96,14.0,15.0,0.0,1.68,1680.0,0,1,3.5,40.5,25.34
