Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.10000000000002274,532.4,42.3,25.66,0.25,0.0,383.32,-45.24,26.0,27.0,0.0,5.32,0.0,0.67,1,28.5,8.0,25.67
0.20000000000004547,532.39,42.25,22.81,0.27,0.0,383.67,-40.19,26.0,27.0,0.0,5.32,0.0,0.67,1,28.5,8.0,25.67
0.2999999999999545,532.38,41.82,19.16,-0.02,0.0,383.97,-35.91,26.0,27.0,0.0,5.32,0.0,0.67,1,28.5,8.0,25.67
0.39999999999997726,532.37,41.48,18.31,0.03,0.0,384.17,-33.05,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
0.5,532.36,40.96,16.66,0.18,0.0,384.37,-30.22,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
0.6000000000000227,532.35,40.23,15.16,0.38,0.0,384.57,-27.42,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
0.7000000000000455,532.34,40.08,12.84,0.12,0.0,384.72,-25.2,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
0.7999999999999545,532.33,39.87,13.0,0.0,0.0,384.77,-24.05,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
0.8999999999999773,532.32,40.08,11.16,-0.12,0.0,384.85,-22.69,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
1.0,532.31,40.03,11.5,0.02,0.0,385.0,-20.94,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
1.1000000000000227,532.3,40.23,9.5,-0.02,0.0,385.13,-19.49,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
1.2000000000000455,532.29,40.03,8.66,0.07,0.0,385.23,-18.59,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
1.2999999999999545,532.28,40.08,7.81,0.06,0.0,385.33,-17.48,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
1.3999999999999773,532.27,40.08,6.84,-0.08,0.0,385.43,-15.98,26.0,27.0,0.0,5.32,0.0,0.68,1,28.5,8.0,25.67
1.5,532.26,40.08,6.5,-0.23,0.0,385.52,-14.97,26.0,27.0,0.0,5.32,0.0,0.64,1,28.5,8.0,25.67
1.6000000000000227,532.25,40.18,6.0,0.12,0.0,385.57,-14.87,26.0,27.0,0.0,5.32,0.0,0.64,1,28.5,8.0,25.67
1.7000000000000455,532.24,40.08,6.5,-0.07,0.0,385.6,-14.83,26.0,27.0,0.0,5.32,0.0,0.64,1,28.5,8.0,25.67
1.7999999999999545,532.22,40.12,6.0,-0.22,0.0,385.6,-14.93,26.0,27.0,0.0,5.32,0.0,0.64,1,28.5,8.0,25.67
1.8999999999999773,532.21,39.93,6.5,0.07,0.0,385.6,-14.91,26.0,27.0,0.0,5.32,0.0,0.64,1,28.5,8.0,25.67
2.0,532.2,39.93,6.16,0.08,0.0,385.6,-14.66,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
2.1000000000000227,532.19,39.93,6.0,-0.07,0.0,385.6,-14.52,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
2.2000000000000455,532.18,39.93,6.5,-0.07,0.0,385.6,-14.57,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
2.2999999999999545,532.17,39.93,6.5,0.21,0.0,385.6,-14.55,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
2.3999999999999773,532.16,39.93,6.5,-0.03,0.0,385.6,-14.4,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
2.5,532.15,39.93,6.0,0.14,0.0,385.6,-14.35,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
2.6000000000000227,532.14,40.08,6.5,0.19,0.0,385.6,-14.5,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
2.7000000000000455,532.13,40.23,6.5,-0.18,0.0,385.6,-14.74,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
2.7999999999999545,532.12,40.59,6.5,0.14,0.0,385.6,-15.14,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
2.8999999999999773,532.11,41.33,6.5,0.12,0.0,385.58,-15.8,26.0,27.0,0.0,5.32,0.0,0.63,1,28.5,8.0,25.67
3.0,532.1,42.2,7.5,-0.09,0.0,385.53,-16.95,26.0,27.0,0.0,5.32,0.0,0.62,1,28.5,8.0,25.67
3.1000000000000227,532.09,42.85,8.5,0.01,0.0,385.45,-18.28,26.0,27.0,0.0,5.32,0.0,0.62,1,28.5,8.0,25.67
3.2000000000000455,532.08,43.29,9.5,0.01,0.0,385.3,-19.93,26.0,27.0,0.0,5.32,0.0,0.62,1,28.5,8.0,25.67
3.2999999999999545,532.07,43.78,10.0,0.11,0.0,385.17,-21.58,26.0,27.0,0.0,5.32,0.0,0.62,1,28.5,8.0,25.67
3.3999999999999773,532.06,43.65,11.5,0.04,0.0,385.07,-23.23,26.0,27.0,0.0,5.32,0.0,0.62,1,28.5,8.0,25.67
3.5,532.05,43.69,12.16,-0.02,0.0,384.97,-25.02,26.0,27.0,0.0,5.32,0.0,0.62,1,28.5,8.0,25.67
3.6000000000000227,532.04,43.78,13.5,-0.03,0.0,384.87,-27.07,26.0,27.0,0.0,5.32,0.0,0.62,1,28.5,8.0,25.67
3.7000000000000455,532.03,44.43,14.66,0.12,0.0,384.77,-28.77,26.0,27.0,0.0,5.32,0.0,0.62,1,28.5,8.0,25.67
3.7999999999999545,532.02,44.63,15.0,0.22,0.0,384.67,-29.82,26.0,27.0,0.0,5.32,0.0,0.62,1,28.5,8.0,25.67
