Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.1,565.0,0.0,0.0,-0.08,0.0,389.4,-5.37,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
0.2,565.0,0.0,0.0,-0.06,0.0,389.4,-5.47,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
0.3,565.0,0.0,0.0,-0.06,0.0,389.4,-5.5,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
0.4,565.0,0.0,0.0,-0.05,0.0,389.4,-5.5,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
0.5,565.0,0.0,0.0,-0.03,0.0,389.4,-5.54,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
0.6,565.0,0.0,0.0,-0.07,0.0,389.4,-5.59,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
0.7,565.0,0.0,0.0,-0.09,0.0,389.4,-5.67,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
0.8,565.0,0.0,0.0,-0.06,0.0,389.4,-5.77,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
0.9,565.0,0.0,0.0,-0.03,0.0,389.4,-5.62,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
1.0,565.0,0.0,0.0,-0.03,0.0,389.4,-5.37,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
1.1,565.0,0.0,0.0,-0.04,0.0,389.4,-5.15,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
1.2,565.0,0.0,0.0,-0.09,0.0,389.4,-4.95,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
1.3,565.0,0.0,0.0,-0.08,0.0,389.4,-4.9,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
1.4,565.0,0.0,0.0,-0.04,0.0,389.4,-4.9,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
1.5,565.0,0.0,0.0,-0.03,0.0,389.4,-4.86,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
1.6,565.0,0.0,0.0,-0.03,0.0,389.4,-4.81,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
1.7,565.0,0.0,0.0,-0.07,0.0,389.4,-4.84,22,23,0.0,0.0,0,1.44,1,24.5,19.0,26.34
1.8,565.0,3.27,0.0,-0.06,0.0,389.4,-4.89,22,23,0.0,0.0,0,1.43,1,24.5,19.0,26.34
1.9,565.0,12.01,0.5,-0.09,0.0,389.4,-5.08,22,23,0.0,0.0,0,1.42,1,24.5,19.0,26.34
2.0,565.0,16.18,2.5,-0.02,0.0,389.4,-5.33,22,23,0.0,0.0,0,1.42,1,24.5,19.0,26.34
2.1,565.0,18.76,13.5,0.16,0.0,389.36,-5.66,22,23,0.0,0.0,0,1.41,1,24.5,19.0,26.34
2.2,565.0,20.13,21.75,0.26,0.0,389.31,-6.01,22,23,0.0,0.0,0,1.4,1,24.54,19.0,26.34
2.3,565.0,21.15,28.75,0.33,0.0,389.3,-6.39,22,23,0.0,0.0,0,1.4,1,24.59,19.0,26.34
2.4,565.0,21.22,37.5,0.41,0.0,389.3,-6.79,22,23,0.0,0.0,0,1.4,1,24.64,19.0,26.36
2.5,565.0,21.55,43.75,0.46,0.0,389.26,-7.16,22,23,0.0,0.0,0,1.4,1,24.69,19.0,26.37
2.6,565.0,21.4,48.43,0.48,0.0,389.21,-7.51,22,23,0.0,0.0,0,1.39,1,24.74,19.0,26.39
2.7,565.0,21.15,51.4,0.52,0.0,389.2,-7.89,22,23,0.0,0.0,0,1.38,1,24.79,19.0,26.41
2.8,565.0,20.83,53.3,0.54,0.0,389.2,-8.29,22,23,0.0,0.0,0,1.38,1,24.84,19.0,26.42
