Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.09999999999990905,517.32,38.43,11.5,0.03,0.0,372.47,-13.48,8.0,8.0,0.0,1.32,1240.0,0,1,10.0,43.5,23.0
0.20000000000004547,517.32,38.86,13.0,0.06,0.0,372.32,-13.93,8.0,8.0,0.0,1.32,1240.0,0,1,10.0,43.5,23.0
0.2999999999999545,517.32,40.1,14.5,0.0,0.0,372.2,-14.45,8.0,8.0,0.0,1.32,1240.0,0,1,10.0,43.5,23.0
0.40000000000009095,517.33,41.65,14.41,0.2,0.0,372.2,-15.3,8.0,8.0,0.0,1.32,1240.0,0,1,10.0,43.5,23.0
0.5,517.33,41.5,15.18,-0.02,0.0,372.16,-16.14,8.0,8.0,0.0,1.32,1240.0,0,1,10.0,43.5,23.0
0.599999999999909,517.34,43.62,17.5,0.34,0.0,371.96,-16.94,8.0,8.0,0.0,1.32,1240.0,0,1,10.0,43.5,23.0
0.7000000000000455,517.34,43.62,19.0,0.18,0.0,371.7,-18.37,8.0,8.0,0.0,1.32,1240.0,0,1,10.0,43.5,23.0
0.7999999999999545,517.34,43.5,23.94,0.56,0.0,371.15,-22.72,8.0,8.0,0.0,1.32,1240.0,0,1,10.0,43.5,23.0
0.900000000000091,517.35,43.5,30.5,0.37,0.0,370.68,-26.29,8.0,8.0,0.0,1.32,1203.39,0,1,10.0,43.5,23.0
1.0,517.35,43.66,29.0,0.33,0.0,370.58,-26.24,8.0,8.0,0.0,1.16,1163.39,0,1,10.0,43.5,23.0
1.099999999999909,517.36,43.78,32.06,0.41,0.0,370.45,-26.65,8.0,8.0,0.0,1.16,1160.0,0,1,10.0,43.5,23.0
1.2000000000000455,517.36,43.78,33.56,0.43,0.0,370.15,-29.2,8.0,8.0,0.0,1.16,1160.0,0,1,10.0,43.5,23.0
1.2999999999999545,517.36,43.79,37.18,0.45,0.0,369.88,-31.32,8.0,8.0,-0.00999999999999801,1.16,1160.0,0,1,10.0,43.5,23.0
1.400000000000091,517.37,44.11,37.46,0.53,0.0,369.78,-31.42,8.0,8.0,-0.04999999999999716,1.16,1160.0,0,1,10.0,43.5,23.0
1.5,517.37,44.43,38.08,0.57,0.0,369.66,-31.84,8.0,8.0,-0.03999999999999915,1.16,1123.4,0,1,10.0,43.5,23.0
1.599999999999909,517.38,44.43,41.12,0.63,0.0,369.41,-33.74,8.0,8.0,0.0,1.16,1083.4,0,1,10.0,43.5,23.0
1.7000000000000455,517.38,44.43,42.46,0.59,0.0,369.17,-35.42,8.0,8.0,0.0,1.16,1080.0,0,1,10.0,43.5,23.0
1.7999999999999545,517.38,44.43,44.0,0.69,0.0,369.02,-36.12,8.0,8.0,0.0,1.16,1080.0,0,1,10.0,43.5,23.0
1.900000000000091,517.39,44.43,44.52,0.65,0.0,368.86,-36.98,8.0,8.0,0.0,1.16,1080.0,0,1,10.0,43.5,23.0
2.0,517.39,44.28,45.53,0.66,0.0,368.61,-38.58,8.0,8.0,0.0,1.08,1080.0,0,1,10.0,43.5,23.0
2.099999999999909,517.4,44.43,47.5,0.53,0.0,368.38,-40.05,8.0,8.0,0.0,1.08,1080.0,0,1,10.0,43.5,23.0
2.2000000000000455,517.4,44.28,47.48,0.61,0.0,368.28,-40.9,8.0,8.0,0.0,1.08,1080.0,0,1,10.0,43.5,23.0
