Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.10000000000002274,486.51,29.25,0.0,-0.21,0.0,375.45,-4.11,12.0,12.0,0.0,1.48,1520.0,0,1,3.0,42.0,24.5
0.20000000000004547,486.51,25.92,-1.68,-0.27,0.0,375.55,-2.96,12.0,12.0,0.0,1.49,1520.0,0,1,3.0,42.0,24.5
0.2999999999999545,486.51,19.61,-3.32,-0.3,0.0,375.81,-0.72,12.0,12.0,0.0,1.49,1520.0,0,1,3.0,42.0,24.5
0.39999999999997726,486.51,16.29,-9.51,-0.42,0.0,376.21,2.53,12.0,12.0,0.0,1.49,1520.0,0,1,3.0,42.0,24.5
0.5,486.51,12.07,-12.34,-0.46,0.0,376.76,8.13,12.0,12.0,0.0,1.49,1520.0,0,1,3.0,42.0,24.5
0.6000000000000227,486.5,11.08,-20.34,-0.59,0.0,377.46,15.93,12.0,12.0,0.0,1.5,1520.0,0,1,3.0,42.0,24.5
0.7000000000000455,486.5,11.4,-33.26,-0.85,0.0,378.34,23.47,12.0,12.0,0.0,1.5,1520.0,0,1,3.0,42.0,24.5
0.7999999999999545,486.5,11.79,-47.07,-1.14,0.0,379.39,30.77,12.0,12.0,0.0,1.5,1520.0,0,1,3.0,42.0,24.5
0.8999999999999773,486.5,13.43,-49.63,-1.16,0.0,379.62,31.88,12.0,12.0,0.0,1.5,1520.0,0,1,3.0,42.0,24.5
1.0,486.5,15.28,-42.56,-0.9,0.0,379.07,27.19,12.0,12.0,0.0,1.51,1520.0,0,1,3.0,42.0,24.5
1.1000000000000227,486.5,15.88,-36.0,-0.78,0.0,378.72,23.78,12.0,12.0,0.0,1.51,1520.0,0,1,3.0,42.0,24.5
1.2000000000000455,486.5,16.28,-34.21,-0.83,0.0,378.57,21.58,12.0,12.0,0.0,1.51,1520.0,0,1,3.0,42.0,24.5
1.2999999999999545,486.5,18.55,-31.92,-0.88,0.0,378.24,18.28,12.0,12.0,0.0,1.51,1520.0,0,1,3.0,42.0,24.5
1.3999999999999773,486.5,21.04,-27.0,-0.74,0.0,377.74,13.93,12.0,12.0,0.0,1.52,1520.0,0,1,3.0,42.0,24.5
1.5,486.5,24.0,-19.08,-0.51,0.0,377.22,8.99,12.0,12.0,0.0,1.52,1520.0,0,1,3.0,42.0,24.5
1.6000000000000227,486.49,27.86,-13.13,-0.39,0.0,376.68,3.5,12.0,12.0,0.0,1.52,1520.0,0,1,3.0,42.0,24.5
1.7000000000000455,486.49,30.91,-6.05,-0.23,0.0,376.2,-1.26,12.0,12.0,0.0,1.51,1520.0,0,1,3.0,42.0,24.5
1.7999999999999545,486.49,32.18,0.0,-0.18,0.0,375.8,-5.26,12.0,12.0,0.0,1.51,1520.0,0,1,3.0,42.0,24.5
1.8999999999999773,486.49,32.94,2.71,-0.11,0.0,375.48,-7.57,12.0,12.0,0.0,1.51,1520.0,0,1,3.0,42.0,24.5
2.0,486.49,33.93,5.12,-0.03,0.0,375.23,-8.12,12.0,12.0,0.0,1.5,1520.0,0,1,3.0,42.0,24.5
2.1000000000000227,486.49,34.2,3.5,-0.03,0.0,375.08,-9.3,12.0,12.0,0.0,1.5,1520.0,0,1,3.0,42.0,24.5
