Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.09999999999990905,485.0,31.61,0.0,-0.24,0.0,366.69,-4.53,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.48
0.20000000000004547,485.0,32.22,0.0,-0.18,0.0,366.59,-4.88,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.46
0.2999999999999545,485.0,32.69,0.97,-0.28,0.0,366.49,-5.25,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.45
0.40000000000009095,484.99,33.32,1.5,-0.22,0.0,366.39,-5.8,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.43
0.5,484.99,34.45,2.0,-0.2,0.0,366.26,-6.57,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.41
0.599999999999909,484.99,35.46,2.67,-0.22,0.0,365.86,-9.42,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.4
0.7000000000000455,484.98,35.95,3.84,-0.22,0.0,365.49,-12.0,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.38
0.7999999999999545,484.98,36.26,7.16,-0.14,0.0,365.39,-12.05,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.36
0.900000000000091,484.98,36.83,5.17,-0.2,0.0,365.28,-12.2,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.35
1.0,484.97,37.18,6.17,-0.1,0.0,365.08,-13.25,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
1.099999999999909,484.97,37.49,7.17,-0.06,0.0,364.9,-14.2,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
1.2000000000000455,484.97,38.08,7.0,-0.12,0.0,364.85,-14.2,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
1.2999999999999545,484.96,38.42,8.0,-0.16,0.0,364.79,-14.29,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
1.400000000000091,484.96,38.78,8.17,-0.14,0.0,364.69,-15.24,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
1.5,484.96,38.88,9.0,-0.12,0.0,364.59,-16.14,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
1.599999999999909,484.95,39.5,8.76,0.02,0.0,364.49,-16.54,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
1.7000000000000455,484.95,39.63,9.23,-0.12,0.0,364.39,-16.93,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
1.7999999999999545,484.95,39.75,10.09,-0.06,0.0,364.29,-17.23,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
1.900000000000091,484.94,39.78,10.5,-0.22,0.0,364.2,-17.49,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
2.0,484.94,39.78,11.0,0.06,0.0,364.2,-17.34,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
2.099999999999909,484.94,39.75,10.0,-0.12,0.0,364.2,-17.19,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
2.2000000000000455,484.93,39.75,10.5,-0.02,0.0,364.2,-17.09,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
2.2999999999999545,484.93,39.6,10.5,-0.16,0.0,364.2,-16.97,2.0,3.0,0.0,1.08,1160.0,0.0,1,-1.0,19.0,21.34
2.400000000000091,484.93,39.6,10.0,-0.04,0.0,364.25,-16.67,2.0,3.0,0.0,1.16,1160.0,0.0,1,-1.0,19.0,21.34
2.5,484.92,39.58,9.93,-0.12,0.0,364.3,-16.4,2.0,3.0,0.0,1.16,1160.0,0.0,1,-1.0,19.0,21.34
2.599999999999909,484.92,39.3,10.07,0.16,0.0,364.3,-16.35,2.0,3.0,0.0,1.16,1160.0,0.0,1,-1.0,19.0,21.34
2.7000000000000455,484.92,39.3,9.14,-0.02,0.0,364.3,-16.31,2.0,3.0,0.0,1.16,1160.0,0.0,1,-1.0,19.0,21.34
2.7999999999999545,484.91,39.3,9.04,0.02,0.0,364.25,-16.41,2.0,3.0,0.0,1.16,1160.0,0.0,1,-1.0,19.0,21.34
2.900000000000091,484.91,39.3,10.48,-0.25,0.0,364.21,-16.46,2.0,3.0,0.0,1.16,1160.0,0.0,1,-1.0,19.0,21.34
3.0,484.91,39.15,9.5,-0.1,0.0,364.31,-16.01,2.0,3.0,0.0,1.16,1160.0,0.0,1,-1.0,19.0,21.34
3.099999999999909,484.9,38.68,9.48,-0.1,0.0,364.41,-15.57,2.0,3.0,0.0,1.17,1160.0,0.0,1,-1.0,19.0,21.34
3.2000000000000455,484.9,37.89,9.02,-0.08,0.0,364.56,-15.22,2.0,3.0,0.0,1.17,1160.0,0.0,1,-1.0,19.0,21.34
3.2999999999999545,484.9,36.05,8.0,-0.22,0.0,364.72,-14.76,2.0,3.0,0.0,1.17,1166.05,0.0,1,-1.0,19.0,21.34
3.400000000000091,484.89,35.28,7.51,0.18,0.0,364.92,-13.21,2.0,3.0,0.0,1.17,1186.05,0.0,1,-1.0,19.0,21.34
3.5,484.89,34.36,6.39,-0.2,0.0,365.12,-11.71,2.0,3.0,0.0,1.17,1200.0,0.0,1,-1.0,19.0,21.34
3.599999999999909,484.89,33.56,5.43,-0.28,0.0,365.37,-10.71,2.0,3.0,0.0,1.17,1200.0,0.0,1,-1.0,19.0,21.34
3.7000000000000455,484.88,32.98,3.61,-0.18,0.0,365.62,-9.69,2.0,3.0,0.0,1.17,1200.0,0.0,1,-1.0,19.0,21.34
3.7999999999999545,484.88,32.19,3.04,-0.2,0.0,365.82,-8.49,2.0,3.0,0.0,1.18,1200.0,0.0,1,-1.0,19.0,21.34
3.900000000000091,484.88,31.39,2.0,-0.2,0.0,366.02,-7.33,2.0,3.0,0.0,1.18,1200.0,0.0,1,-1.0,19.0,21.34
4.0,484.87,30.33,1.07,-0.14,0.0,366.22,-6.53,2.0,3.0,0.0,1.18,1200.0,0.0,1,-1.0,19.0,21.35
4.099999999999909,484.87,28.94,0.0,-0.16,0.0,366.44,-5.53,2.0,3.0,0.0,1.18,1200.0,0.0,1,-1.0,19.0,21.36
4.2000000000000455,484.87,27.85,-3.42,-0.23,0.0,366.94,-2.48,2.0,3.0,0.0,1.18,1200.0,0.0,1,-1.0,19.0,21.38
4.2999999999999545,484.86,26.31,-4.0,-0.22,0.0,367.47,0.68,2.0,3.0,0.0,1.18,1200.0,0.0,1,-1.0,19.0,21.4
4.400000000000091,484.86,24.75,-7.0,-0.51,0.0,368.27,5.03,2.0,3.0,0.0,1.19,1200.0,0.0,1,-1.0,19.0,21.41
4.5,484.86,23.5,-10.87,-0.56,0.0,369.03,9.11,2.0,3.0,0.0,1.19,1200.0,0.0,1,-1.0,19.0,21.43
4.599999999999909,484.85,21.5,-13.24,-0.52,0.0,369.38,10.41,2.0,3.0,0.0,1.19,1200.0,0.0,1,-1.0,19.0,21.45
4.7000000000000455,484.85,19.02,-14.13,-0.63,0.0,369.77,11.99,2.0,3.0,0.0,1.19,1200.0,0.0,1,-1.0,19.0,21.46
4.7999999999999545,484.85,16.24,-17.23,-0.58,0.0,370.57,16.49,2.0,3.0,0.0,1.19,1200.0,0.0,1,-1.0,19.0,21.48
4.900000000000091,484.84,12.82,-22.47,-0.62,0.0,371.48,21.62,2.0,3.0,0.0,1.19,1200.0,0.0,1,-1.0,19.0,21.5
5.0,484.84,9.43,-31.1,-0.79,0.0,373.53,33.32,2.0,3.0,0.0,1.19,1200.0,0.0,1,-1.0,19.0,21.5
5.099999999999909,484.84,6.77,-45.04,-1.21,0.0,375.48,44.27,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
5.2000000000000455,484.83,4.29,-54.84,-1.12,0.0,376.43,47.42,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
5.2999999999999545,484.83,1.99,-54.5,-1.43,0.0,377.29,50.25,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
5.400000000000091,484.83,0.72,-52.77,-1.39,0.0,377.14,49.65,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
5.5,484.82,0.06,-53.37,-1.57,0.0,377.01,49.09,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
5.599999999999909,484.82,0.06,-54.0,-1.57,0.0,377.11,48.94,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
5.7000000000000455,484.82,0.0,-54.87,-1.63,0.0,377.2,48.81,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
5.7999999999999545,484.81,0.0,-54.5,-1.53,0.0,377.15,48.96,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
5.900000000000091,484.81,0.0,-55.77,-1.51,0.0,377.1,49.05,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.0,484.81,0.0,-56.37,-1.49,0.0,377.15,48.45,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.099999999999909,484.8,0.0,-57.0,-1.61,0.0,377.2,47.91,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.2000000000000455,484.8,0.0,-57.5,-1.42,0.0,377.2,48.06,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.2999999999999545,484.8,0.0,-58.13,-1.47,1.0,377.2,48.16,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.400000000000091,484.79,0.0,-60.37,-1.69,1.0,377.25,47.71,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.5,484.79,0.0,-59.63,-1.52,1.0,377.3,47.34,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.599999999999909,484.79,0.0,-61.13,-1.67,1.0,377.25,47.79,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.7000000000000455,484.78,0.0,-61.5,-1.85,1.0,377.2,48.16,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.7999999999999545,484.78,0.0,-62.76,-1.66,1.0,377.25,47.71,2.0,3.0,0.0,1.2,1200.0,0.0,1,-1.0,19.0,21.5
6.900000000000091,484.78,0.0,-62.5,-1.57,1.0,377.3,47.3,2.0,3.0,0.0,1.2,1206.0,0.0,1,-1.0,19.0,21.5
7.0,484.77,0.0,-64.5,-1.71,1.0,377.25,47.35,2.0,3.0,0.0,1.2,1226.0,0.0,1,-1.0,19.0,21.5
7.099999999999909,484.77,0.0,-64.0,-2.02,1.0,377.2,47.35,2.0,3.0,0.0,1.2,1240.0,0.0,1,-1.0,19.0,21.5
7.2000000000000455,484.77,0.0,-65.37,-2.11,1.0,377.25,46.8,2.0,3.0,0.0,1.2,1240.0,0.0,1,-1.0,19.0,21.5
7.2999999999999545,484.76,0.0,-67.0,-2.54,1.0,377.3,46.33,2.0,3.0,0.0,1.2,1240.0,0.0,1,-1.0,19.0,21.5
7.400000000000091,484.76,0.0,-70.13,-2.53,1.0,377.25,46.74,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
7.5,484.76,0.0,-70.74,-2.59,1.0,377.21,47.11,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
7.599999999999909,484.75,0.0,-73.5,-2.12,1.0,377.36,47.21,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
7.7000000000000455,484.75,0.0,-75.85,-1.82,1.0,377.5,47.32,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
7.7999999999999545,484.75,0.0,-77.61,-1.75,1.0,377.45,47.57,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
7.900000000000091,484.74,0.0,-78.24,-2.2,1.0,377.4,47.75,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
8.0,484.74,0.0,-81.5,-2.52,1.0,377.45,47.2,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
8.099999999999909,484.74,0.0,-83.5,-2.7,1.0,377.48,46.62,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
8.200000000000045,484.73,0.0,-83.87,-3.0,1.0,377.23,45.67,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
8.299999999999955,484.73,0.0,-84.5,-2.95,1.0,376.97,44.59,2.0,3.0,0.0,1.12,1240.0,0.0,1,-1.0,19.0,21.5
8.400000000000091,484.73,0.0,-84.13,-3.1,1.0,376.67,42.24,2.0,3.0,0.0,1.2,1240.0,0.0,1,-1.0,19.0,21.5
8.5,484.72,0.0,-84.5,-3.03,1.0,376.36,39.91,2.0,3.0,0.0,1.2,1240.0,0.0,1,-1.0,19.0,21.5
8.599999999999909,484.72,0.0,-83.63,-3.26,1.0,375.86,37.76,2.0,3.0,0.0,1.19,1240.0,0.0,1,-1.0,19.0,21.5
8.700000000000045,484.72,0.0,-82.87,-3.15,1.0,375.38,35.61,2.0,3.0,0.0,1.19,1240.0,0.0,1,-1.0,19.0,21.5
8.799999999999955,484.71,0.0,-85.74,-3.11,1.0,375.18,33.46,2.0,3.0,0.04999999999999716,1.19,1240.0,0.0,1,-1.0,19.0,21.5
8.900000000000091,484.71,0.0,-84.0,-3.15,1.0,374.96,31.39,2.0,3.0,0.04999999999999716,1.19,1240.0,0.0,1,-1.0,19.0,21.5
9.0,484.71,0.0,-83.63,-2.91,1.0,374.56,30.09,2.0,3.0,0.0,1.19,1240.0,0.0,1,-1.0,19.0,21.5
9.099999999999909,484.7,0.0,-84.0,-2.67,1.0,374.17,28.7,2.0,3.0,0.0,1.18,1240.0,0.0,1,-1.0,19.0,21.5
9.200000000000045,484.7,0.0,-84.0,-2.84,1.0,373.87,26.4,2.0,3.0,0.0,1.18,1240.0,0.0,1,-1.0,19.0,21.5
9.299999999999955,484.7,0.0,-83.5,-2.67,1.0,373.57,24.21,2.0,3.0,0.0,1.18,1240.0,0.0,1,-1.0,19.0,21.5
9.400000000000091,484.69,0.0,-84.37,-2.69,1.0,373.22,23.21,2.0,3.0,0.0,1.18,1240.0,0.0,1,-1.0,19.0,21.5
9.5,484.69,0.0,-83.37,-2.63,1.0,372.88,22.09,2.0,3.0,0.0,1.18,1240.0,0.0,1,-1.0,19.0,21.5
9.599999999999909,484.69,0.0,-84.37,-2.67,1.0,372.63,19.74,2.0,3.0,0.0,1.17,1240.0,0.0,1,-1.0,19.0,21.5
9.700000000000045,484.68,0.0,-83.5,-2.08,1.0,372.37,17.53,2.0,3.0,0.0,1.17,1240.0,0.0,1,-1.0,19.0,21.5
9.799999999999955,484.68,0.0,-84.5,-1.87,1.0,372.07,16.68,2.0,3.0,0.0,1.17,1240.0,0.0,1,-1.0,19.0,21.5
9.900000000000091,484.68,0.0,-83.13,-1.73,1.0,371.78,15.74,2.0,3.0,0.0,1.17,1240.0,0.0,1,-1.0,19.0,21.5
10.0,484.67,12.1,-83.37,-1.75,1.0,371.58,13.94,2.0,3.0,0.0,1.17,1240.0,0.0,1,-1.0,19.0,21.5
10.099999999999909,484.67,23.38,-80.0,-1.67,1.0,371.34,12.04,2.0,3.0,0.0,1.16,1240.0,0.0,1,-1.0,19.0,21.5
10.200000000000045,484.67,33.24,-66.95,-1.42,1.0,370.64,9.14,2.0,3.0,0.0,1.16,1240.0,0.0,1,-1.0,19.0,21.5
10.299999999999955,484.66,39.2,-56.53,-1.18,1.0,369.93,6.01,2.0,3.0,0.0,1.16,1240.0,0.0,1,-1.0,19.0,21.5
10.400000000000091,484.66,47.58,-42.03,-0.92,1.0,369.08,0.46,2.0,3.0,0.0,1.17,1240.0,0.0,1,-1.0,19.0,21.5
