Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.10000000000002274,525.96,49.85,37.5,0.43,0.0,353.59,-85.88,15.0,16.0,-0.05000000000000426,0.96,1278.67,0.0,1,5.5,42.0,23.34
0.19999999999998863,525.96,49.76,36.5,0.29,0.0,353.67,-85.02,15.0,16.0,-0.00999999999999801,0.96,1280.0,0.0,1,5.5,42.0,23.34
0.30000000000001137,525.96,48.33,36.5,0.25,0.0,353.77,-84.22,15.0,16.0,0.0,0.96,1280.0,0.0,1,5.5,42.0,23.34
0.39999999999997726,525.96,45.76,35.2,0.29,0.0,354.17,-79.07,15.0,16.0,0.0,0.96,1280.0,0.0,1,5.5,42.0,23.34
0.5,525.96,43.25,32.9,0.24,0.0,354.67,-72.32,15.0,16.0,0.0,0.96,1280.0,0.0,1,5.5,42.0,23.34
0.6000000000000227,525.96,42.47,28.21,0.2,0.0,355.42,-64.48,15.0,16.0,0.0,0.96,1280.0,0.0,1,5.5,42.0,23.34
0.6999999999999886,525.96,41.7,23.7,0.06,0.0,356.27,-56.23,15.0,16.0,0.0,1.29,1280.0,0.0,1,5.5,42.0,23.34
0.8000000000000114,525.96,40.05,20.4,-0.08,0.0,356.94,-49.14,15.0,16.0,0.0,1.3,1280.0,0.0,1,5.5,42.0,23.34
0.8999999999999773,525.96,39.22,17.95,-0.01,0.0,357.54,-42.49,15.0,16.0,0.0,1.31,1280.0,0.0,1,5.5,42.0,23.34
1.0,525.96,39.0,15.0,0.04,0.0,357.96,-37.85,15.0,16.0,0.0,1.32,1335.98,0.0,1,5.5,42.0,23.34
1.1000000000000227,525.95,38.14,13.23,-0.01,0.0,358.31,-33.95,15.0,16.0,0.0,1.33,1395.98,0.0,1,5.5,42.0,23.34
1.1999999999999886,525.95,38.23,11.5,0.12,0.0,358.69,-30.6,15.0,16.0,0.0,1.34,1400.0,0.0,1,5.53,42.0,23.34
1.3000000000000114,525.95,38.38,9.78,0.09,0.0,359.09,-27.45,15.0,16.0,0.0,1.35,1400.0,0.0,1,5.58,42.0,23.34
1.3999999999999773,525.95,38.68,9.28,-0.09,0.0,359.27,-25.03,15.0,16.0,0.0,1.36,1400.0,0.0,1,5.63,42.0,23.34
1.5,525.95,38.68,8.5,-0.16,0.0,359.37,-22.88,15.0,16.0,0.0,1.36,1400.0,0.0,1,5.68,42.0,23.34
1.6000000000000227,525.95,38.73,7.3,-0.19,0.0,359.62,-21.02,15.0,16.0,0.0,1.36,1400.0,0.0,1,5.73,42.0,23.34
1.6999999999999886,525.95,38.83,5.8,-0.14,0.0,359.92,-19.27,15.0,16.0,0.0,1.36,1400.0,0.0,1,5.78,42.0,23.34
1.8000000000000114,525.95,39.0,5.3,-0.05,0.0,360.11,-17.49,15.0,16.0,0.0,1.36,1400.0,0.0,1,5.83,42.0,23.34
1.8999999999999773,525.95,39.15,4.33,-0.13,0.0,360.26,-15.69,15.0,16.0,0.0,1.36,1400.0,0.0,1,5.88,42.0,23.34
2.0,525.95,39.48,4.0,-0.23,0.0,360.3,-15.46,15.0,16.0,0.0,1.36,1381.35,0.0,1,5.93,42.0,23.34
2.1000000000000227,525.95,40.23,4.5,-0.12,0.0,360.3,-15.81,15.0,16.0,0.0,1.36,1361.35,0.0,1,5.98,42.0,23.34
2.1999999999999886,525.95,40.68,4.5,-0.01,0.0,360.3,-16.12,15.0,16.0,0.0,1.36,1360.0,0.0,1,6.0,42.0,23.34
2.3000000000000114,525.94,40.72,4.15,-0.04,0.0,360.3,-16.42,15.0,16.0,0.0,1.36,1360.0,0.0,1,6.0,42.0,23.34
2.3999999999999773,525.94,40.68,4.65,-0.15,0.0,360.3,-16.13,15.0,16.0,0.0,1.36,1360.0,0.0,1,6.0,42.0,23.34
2.5,525.94,40.55,4.5,-0.24,0.0,360.3,-15.63,15.0,16.0,0.0,1.36,1360.0,0.0,1,6.0,42.0,23.34
2.6000000000000227,525.94,40.35,4.5,-0.17,0.0,360.34,-16.16,15.0,16.0,0.0,1.36,1360.0,0.0,1,6.0,42.0,23.34
2.6999999999999886,525.94,39.75,4.5,-0.17,0.0,360.39,-17.06,15.0,16.0,0.0,1.36,1360.0,0.0,1,6.0,42.0,23.34
2.8000000000000114,525.94,38.59,4.5,-0.4,0.0,360.44,-16.09,15.0,16.0,0.0,1.36,1360.0,0.0,1,6.0,42.0,23.34
2.8999999999999773,525.94,36.79,4.0,-0.32,0.0,360.49,-14.44,15.0,16.0,0.0,1.36,1360.0,0.0,1,6.0,42.04,23.34
3.0,525.94,36.2,3.0,-0.15,0.0,360.61,-13.31,15.0,16.0,0.0,1.36,1360.0,0.0,1,6.0,42.09,23.34
